,_id,location_name,location_id,winner_percentage,registered_voters,voter_turnout,year
2057,{'$oid': '61c8c8dce8e3b248c77b662c'},Kenkebu P/S,3-102-1-039-03,62.8458498,322,78.57142857,2021
2151,{'$oid': '61c8c8dce8e3b248c77b6546'},Kampala T/C,3-102-1-010-02,71.07692308,422,79.85781991,2021
2185,{'$oid': '61c8c8dce8e3b248c77b663b'},Kasecha Catholic Church,3-102-1-040-02,76.2195122,214,78.5046729,2021
2288,{'$oid': '61c8c8dce8e3b248c77b677d'},Kenkebu C.O.U.,3-102-1-039-02,69.4214876,474,77.21518987,2021
2297,{'$oid': '61c8c8dce8e3b248c77b67aa'},Natoto B P/S,3-102-1-002-01,73.10606061,349,77.0773639,2021
2310,{'$oid': '61c8c8dce8e3b248c77b6821'},Kagumu C.O.U.,3-102-1-031-02,54.36893204,407,76.65847666,2021
2858,{'$oid': '61c8c8dce8e3b248c77b6646'},Henry Meeting Place,3-102-1-010-05,63.28671329,367,78.47411444,2021
3340,{'$oid': '61c8c8dde8e3b248c77b6ad5'},St. Benard Catholic Church,3-102-1-039-06,55.34591195,436,74.7706422,2021
3392,{'$oid': '61c8c8dde8e3b248c77b6aea'},Nandere Pri Sch,3-102-1-025-06,64.1509434,372,74.7311828,2021
3522,{'$oid': '61c8c8dde8e3b248c77b691b'},Kinabule Tree,3-102-1-021-07,55.94059406,303,75.90759076,2021
3551,{'$oid': '61c8c8dde8e3b248c77b6a2f'},Kabusule Mugaire Tree,3-102-1-036-02,78.44522968,379,75.19788918,2021
3554,{'$oid': '61c8c8dde8e3b248c77b6a37'},Busikwe Borehole,3-102-1-006-01,64.9382716,560,75.17857143,2021
3576,{'$oid': '61c8c8dde8e3b248c77b68bd'},Mukongoro T/C,3-102-1-010-04,69.8630137,290,76.20689655,2021
3673,{'$oid': '61c8c8dde8e3b248c77b69d3'},Kiyalyo Pri Sch,3-102-1-011-01,58.82352941,297,75.42087542,2021
3971,{'$oid': '61c8c8dde8e3b248c77b6b90'},Nakabale Trading Centre,3-102-1-039-04,67.53246753,417,74.34052758,2021
3990,{'$oid': '61c8c8dde8e3b248c77b6c0f'},Kiryolo C.O.U,3-102-1-008-02,56.25,362,74.03314917,2021
4095,{'$oid': '61c8c8dee8e3b248c77b6d22'},Kategere Meeting Place,3-102-1-025-02,74.85714286,479,73.48643006,2021
4149,{'$oid': '61c8c8dee8e3b248c77b6d32'},Nankodo Lakeside Full Gospel Church,3-102-1-014-04,70.21276596,584,73.45890411,2021
4333,{'$oid': '61c8c8dee8e3b248c77b6cf3'},Dembe Muvule Tree,3-102-1-036-05,65.71428571,193,73.57512953,2021
4457,{'$oid': '61c8c8dee8e3b248c77b6cd7'},Nandere T.C,3-102-1-025-04,64.20047733,580,73.62068966,2021
4560,{'$oid': '61c8c8dee8e3b248c77b6f97'},Supaya'S Ground T/C,3-102-1-015-04,71.51162791,478,72.38493724,2021
4610,{'$oid': '61c8c8dee8e3b248c77b6fc0'},Nandere Pri Sch,3-102-1-025-03,69.77777778,318,72.32704403,2021
4740,{'$oid': '61c8c8dee8e3b248c77b6f8a'},Kitantalo Borehole,3-102-1-011-02,52.03761755,442,72.39819005,2021
4761,{'$oid': '61c8c8dee8e3b248c77b6ffb'},Nanzerena'S Meeting Place,3-102-1-023-02,67.0,144,72.22222222,2021
4849,{'$oid': '61c8c8dee8e3b248c77b6f0c'},Buluba C.O.U.,3-102-1-025-01,55.74229692,507,72.58382643,2021
4874,{'$oid': '61c8c8dee8e3b248c77b700f'},Buganza Borehole,3-102-1-015-05,62.45059289,356,72.19101124,2021
4879,{'$oid': '61c8c8dee8e3b248c77b6e3d'},Janes Meeting Place,3-102-1-004-03,73.70517928,344,72.96511628,2021
4942,{'$oid': '61c8c8dee8e3b248c77b6e39'},Sukali Ground T/C,3-102-1-013-05,77.10280374,296,72.97297297,2021
5217,{'$oid': '61c8c8dee8e3b248c77b70f7'},Nasogola'S Place,3-102-1-015-01,72.18045113,373,71.84986595,2021
5439,{'$oid': '61c8c8dee8e3b248c77b7073'},Nabuli Pri. Sch,3-102-1-029-06,58.49056604,304,72.03947368,2021
5491,{'$oid': '61c8c8dee8e3b248c77b71d7'},Musenze Ground,3-102-1-014-03,68.78306878,267,71.53558052,2021
5505,{'$oid': '61c8c8dee8e3b248c77b724b'},Kaliri'S Ground,3-102-1-029-02,28.08022923,496,71.37096774,2021
5620,{'$oid': '61c8c8dee8e3b248c77b7217'},Midiri Pri. Sch.,3-102-1-003-01,67.05882353,245,71.42857143,2021
5622,{'$oid': '61c8c8dee8e3b248c77b7233'},Katyaime Primary School,3-102-1-025-07,69.27374302,259,71.42857143,2021
5705,{'$oid': '61c8c8dfe8e3b248c77b72f5'},Kadoto Trading Centre,3-102-1-021-04,59.27152318,433,71.13163972,2021
5724,{'$oid': '61c8c8dfe8e3b248c77b7381'},St. Luke Nyadera Cath. Church,3-102-1-038-03,57.85340314,541,70.97966728,2021
5738,{'$oid': '61c8c8dee8e3b248c77b7218'},Dodoi C.O.U,3-102-1-027-02,46.875,329,71.42857143,2021
5741,{'$oid': '61c8c8dee8e3b248c77b7232'},St Peter'S C.O.U Bukenye,3-102-1-008-08,50.74626866,294,71.42857143,2021
