,_id,location_name,location_id,winner_percentage,registered_voters,voter_turnout,year
2305,{'$oid': '61c8c8dce8e3b248c77b67fc'},Kiziba Primary School,1-023-2-024-15,41.28440367,151,76.82119205,2021
2990,{'$oid': '61c8c8dce8e3b248c77b681e'},Matembe P/School,1-023-2-015-01,65.2173913,30,76.66666667,2021
3972,{'$oid': '61c8c8dde8e3b248c77b6b9c'},Mulama Kitebere Borehole,1-023-1-036-04,29.11392405,218,74.31192661,2021
4872,{'$oid': '61c8c8dee8e3b248c77b6ff7'},Nsaasi Umea Primary School,1-023-1-019-03,18.70229008,371,72.23719677,2021
4989,{'$oid': '61c8c8dee8e3b248c77b6fbf'},Bakijjulula C.O.U.,1-023-1-041-02,24.10901468,683,72.32796486,2021
5029,{'$oid': '61c8c8dee8e3b248c77b70ff'},All Saints Pri. Sch. Buzirandulu,1-023-1-006-05,39.0070922,206,71.84466019,2021
5038,{'$oid': '61c8c8dee8e3b248c77b712a'},Namakata Prince Musanje Memorial P. School,1-023-1-036-03,17.70334928,294,71.76870748,2021
5237,{'$oid': '61c8c8dee8e3b248c77b7191'},Vumba C.O.U.,1-023-2-013-02,20.13422819,423,71.63120567,2021
5469,{'$oid': '61c8c8dee8e3b248c77b715b'},Mpigi Primary School B,1-023-2-013-04,27.45098039,364,71.7032967,2021
5528,{'$oid': '61c8c8dfe8e3b248c77b731d'},Kasolo Good Care Nursary School,1-023-2-003-05,36.44859813,377,71.08753316,2021
5596,{'$oid': '61c8c8dfe8e3b248c77b7356'},Kijjukira P. School,1-023-1-004-04,25.25252525,283,71.02473498,2021
5819,{'$oid': '61c8c8dee8e3b248c77b72a1'},Kabuwomero,1-023-2-028-04,44.23076923,233,71.24463519,2021
6262,{'$oid': '61c8c8dfe8e3b248c77b7629'},Kabalooge C.O.U. Compound,1-023-2-024-13,28.47222222,221,70.13574661,2021
6489,{'$oid': '61c8c8dfe8e3b248c77b7715'},Kkubamitwe C.O.U.,1-023-1-008-03,37.98076923,329,69.90881459,2021
6888,{'$oid': '61c8c8dfe8e3b248c77b77b9'},Lukaaka Catholic Church,1-023-1-039-04,35.04273504,175,69.71428571,2021
7003,{'$oid': '61c8c8e0e8e3b248c77b77e8'},Namakofu P/S,1-023-2-033-03,30.76923077,300,69.66666667,2021
7129,{'$oid': '61c8c8e0e8e3b248c77b7927'},Buyondo T/C,1-023-2-032-03,27.90697674,499,69.33867735,2021
7191,{'$oid': '61c8c8e0e8e3b248c77b79cb'},Nsenge P/Sch,1-023-1-007-04,40.50991501,529,69.18714556,2021
7418,{'$oid': '61c8c8e0e8e3b248c77b78ec'},Kireka,1-023-2-014-04,35.08064516,366,69.3989071,2021
7534,{'$oid': '61c8c8e0e8e3b248c77b7a18'},Gweyawadde Catholic Church,1-023-1-001-06,36.14457831,259,69.11196911,2021
7602,{'$oid': '61c8c8e0e8e3b248c77b78c8'},Malungu Pr. School,1-023-2-003-02,19.22141119,602,69.43521595,2021
7629,{'$oid': '61c8c8e0e8e3b248c77b79b4'},Kiteme Church Of Uganda,1-023-2-003-06,13.86554622,354,69.20903955,2021
7881,{'$oid': '61c8c8e0e8e3b248c77b797e'},St. Mary Primary School Ndaga,1-023-1-014-04,42.52336449,322,69.25465839,2021
8037,{'$oid': '61c8c8e1e8e3b248c77b7d1c'},Sakabusolo Primary School B,1-023-1-012-04,28.65329513,538,68.40148699,2021
8170,{'$oid': '61c8c8e1e8e3b248c77b7d2d'},Luzzi A,1-023-1-051-03,25.82417582,272,68.38235294,2021
8212,{'$oid': '61c8c8e1e8e3b248c77b7e55'},Sikyomu Islamic P. School Nakaseta,1-023-2-032-05,48.35164835,282,68.08510638,2021
8339,{'$oid': '61c8c8e1e8e3b248c77b7ed6'},Mamuli P.School,1-023-1-015-01,24.57142857,540,67.96296296,2021
8492,{'$oid': '61c8c8e1e8e3b248c77b7d87'},"St. Joseph Timba Catholic
P. Sch.",1-023-2-035-03,34.42622951,744,68.27956989,2021
8608,{'$oid': '61c8c8e1e8e3b248c77b7f63'},Kisubi Church Compound,1-023-2-010-01,32.57918552,336,67.85714286,2021
8836,{'$oid': '61c8c8e1e8e3b248c77b7c8b'},Bbulabakulu Pentecostal Church,1-023-2-033-04,36.74698795,248,68.5483871,2021
9010,{'$oid': '61c8c8e2e8e3b248c77b7fea'},Nkuluze Catholic Church,1-023-2-002-03,30.0,471,67.72823779,2021
9291,{'$oid': '61c8c8e2e8e3b248c77b8146'},Lusenke,1-023-1-035-04,17.97101449,537,67.41154562,2021
9333,{'$oid': '61c8c8e2e8e3b248c77b8092'},Nandere Heallth Centre,1-023-1-049-04,28.48484848,512,67.578125,2021
9413,{'$oid': '61c8c8e2e8e3b248c77b80b1'},Wankanya Islamic Pri. Sch.,1-023-2-026-02,44.87804878,305,67.54098361,2021
9491,{'$oid': '61c8c8e2e8e3b248c77b815e'},St. Kizito Waluleeta Catholic Church,1-023-1-041-04,17.57575758,503,67.39562624,2021
9501,{'$oid': '61c8c8e2e8e3b248c77b81b8'},Nakikonge Primary School,1-023-1-038-01,37.15170279,505,67.32673267,2021
9615,{'$oid': '61c8c8e2e8e3b248c77b8321'},Noah'S Ark Education Centre,1-023-1-040-04,25.6916996,379,67.01846966,2021
9762,{'$oid': '61c8c8e2e8e3b248c77b8267'},Ndeeba Mosque,1-023-2-011-05,28.44311377,521,67.17850288,2021
