,_id,location_name,location_id,winner_percentage,registered_voters,voter_turnout,year
1596,{'$oid': '61c8c8dbe8e3b248c77b62fb'},Latodore,4-019-1-037-02,78.46153846,470,84.68085106,2021
2174,{'$oid': '61c8c8dce8e3b248c77b65e3'},Olaya,4-019-1-037-03,67.35395189,465,78.92473118,2021
2256,{'$oid': '61c8c8dce8e3b248c77b6668'},Nabolo Primary School,4-019-1-036-02,96.65271967,309,78.3171521,2021
2493,{'$oid': '61c8c8dce8e3b248c77b65f0'},Locom P.7 School,4-019-1-040-02,73.36448598,312,78.84615385,2021
2664,{'$oid': '61c8c8dce8e3b248c77b6754'},Lokom Primary School,4-019-1-040-03,93.1372549,433,77.36720554,2021
2800,{'$oid': '61c8c8dce8e3b248c77b6835'},Loloko   P7  School,4-019-1-037-01,78.51002865,483,76.60455487,2021
3059,{'$oid': '61c8c8dde8e3b248c77b6899'},Orom Sub County Hqtrs,4-019-1-041-01,50.84745763,350,76.28571429,2021
3607,{'$oid': '61c8c8dde8e3b248c77b69b0'},Aringa,4-019-1-030-01,72.72727273,241,75.5186722,2021
3917,{'$oid': '61c8c8dde8e3b248c77b6b94'},Luchomo P7 School,4-019-1-036-01,92.76672694,865,74.33526012,2021
4571,{'$oid': '61c8c8dee8e3b248c77b6e76'},Daniel Comboni,4-019-1-027-03,69.40298507,221,72.85067873,2021
5158,{'$oid': '61c8c8dee8e3b248c77b7113'},Alel,4-019-1-018-02,47.17948718,298,71.81208054,2021
5696,{'$oid': '61c8c8dee8e3b248c77b72a3'},Akurucuk,4-019-1-038-07,63.88888889,233,71.24463519,2021
5868,{'$oid': '61c8c8dee8e3b248c77b725f'},Agwoko Tangi,4-019-1-028-02,45.91836735,157,71.33757962,2021
6165,{'$oid': '61c8c8dfe8e3b248c77b7552'},Lakwor P7 School,4-019-1-016-03,55.04201681,358,70.39106145,2021
6431,{'$oid': '61c8c8dfe8e3b248c77b76e2'},Alima - Lagot Primary School,4-019-1-032-02,84.76821192,243,69.95884774,2021
6475,{'$oid': '61c8c8dfe8e3b248c77b76a7'},Deite Hill Primary School,4-019-1-033-01,87.8125,477,70.02096436,2021
6681,{'$oid': '61c8c8dfe8e3b248c77b7545'},Orom Primary School,4-019-1-041-05,66.27906977,375,70.4,2021
7495,{'$oid': '61c8c8e0e8e3b248c77b795c'},Mulago A,4-019-1-004-03,62.4535316,394,69.2893401,2021
7542,{'$oid': '61c8c8e0e8e3b248c77b7a5f'},Lapeitak Church,4-019-1-041-04,57.79467681,407,69.04176904,2021
7573,{'$oid': '61c8c8e0e8e3b248c77b7b5c'},Camgweng Primary School,4-019-1-041-02,74.26470588,465,68.8172043,2021
7799,{'$oid': '61c8c8e0e8e3b248c77b78ba'},Ayom Olola,4-019-1-025-02,63.22580645,288,69.44444444,2021
7912,{'$oid': '61c8c8e0e8e3b248c77b7aa7'},Akunna P7 School B,4-019-1-015-04,70.49608355,580,68.96551724,2021
8393,{'$oid': '61c8c8e1e8e3b248c77b7e9f'},Kulu Kwac,4-019-1-017-02,64.62585034,447,68.00894855,2021
8926,{'$oid': '61c8c8e1e8e3b248c77b7f4a'},Agoromin P7 School,4-019-1-039-03,73.00275482,548,67.88321168,2021
8954,{'$oid': '61c8c8e1e8e3b248c77b7e65'},Longanyura Primary School,4-019-1-039-02,68.71794872,332,68.07228916,2021
