,_id,location_name,location_id,winner_percentage,registered_voters,voter_turnout,year
1668,{'$oid': '61c8c8dbe8e3b248c77b63d6'},Ricibo S/C Hqtrs (A-C),4-133-1-030-02,83.22717622,581,82.44406196,2021
1914,{'$oid': '61c8c8dbe8e3b248c77b639e'},Aliba Wyria Pri. Sch,4-133-1-030-01,77.5308642,524,83.01526718,2021
2217,{'$oid': '61c8c8dce8e3b248c77b66f9'},Awuvu Parents Primary School,4-133-1-022-04,81.7047817,624,77.72435897,2021
2239,{'$oid': '61c8c8dce8e3b248c77b6768'},Ricibo S/C Hqtrs (D-Z),4-133-1-030-05,67.45762712,423,77.30496454,2021
2245,{'$oid': '61c8c8dce8e3b248c77b67ac'},Emvenga Pri. Sch (D-Z),4-133-1-027-02,64.5021645,628,77.07006369,2021
2386,{'$oid': '61c8c8dce8e3b248c77b64cf'},Olujobu Health Centre,4-133-1-030-04,71.21212121,339,80.53097345,2021
2398,{'$oid': '61c8c8dce8e3b248c77b651b'},Ocombenga L.C.1 Office,4-133-1-029-02,77.5862069,296,80.06756757,2021
2872,{'$oid': '61c8c8dce8e3b248c77b663c'},Lionga Primary School,4-133-1-029-04,73.31460674,521,78.50287908,2021
2955,{'$oid': '61c8c8dce8e3b248c77b674e'},Onere Mosque,4-133-1-028-01,78.125,672,77.38095238,2021
2976,{'$oid': '61c8c8dce8e3b248c77b67cb'},Olivu Health Centre,4-133-1-028-04,74.22096317,491,76.98574338,2021
3046,{'$oid': '61c8c8dde8e3b248c77b697f'},Matangacia Trading Centre (A-C),4-133-1-028-02,73.19587629,423,75.6501182,2021
3461,{'$oid': '61c8c8dde8e3b248c77b6b17'},Aligat Mosque,4-133-1-037-01,68.87755102,548,74.6350365,2021
3538,{'$oid': '61c8c8dde8e3b248c77b6987'},Rhino Camp Sec. School,4-133-1-022-03,78.08857809,595,75.6302521,2021
3683,{'$oid': '61c8c8dde8e3b248c77b6a29'},Fuloruva Health Centre,4-133-1-016-03,83.43313373,694,75.21613833,2021
3933,{'$oid': '61c8c8dde8e3b248c77b6bfa'},Ofunga Lc1 Office,4-133-1-038-02,68.68686869,297,74.07407407,2021
4663,{'$oid': '61c8c8dee8e3b248c77b6efc'},Alukperenga Pri. Sch,4-133-1-027-03,66.10526316,701,72.61055635,2021
4724,{'$oid': '61c8c8dee8e3b248c77b6ee7'},Kaligo Primary School,4-133-1-028-05,71.53110048,592,72.63513514,2021
4751,{'$oid': '61c8c8dee8e3b248c77b6fef'},Awuvu Mosque,4-133-1-022-01,80.36363636,400,72.25,2021
4970,{'$oid': '61c8c8dee8e3b248c77b6f1c'},Kenya Chapel,4-133-1-022-02,78.65853659,503,72.56461233,2021
5082,{'$oid': '61c8c8dee8e3b248c77b7074'},Emvenga Pri. Sch (A-C),4-133-1-027-01,68.61924686,726,72.03856749,2021
5758,{'$oid': '61c8c8dfe8e3b248c77b72e4'},Ojupala Market,4-133-1-038-01,75.90673575,572,71.15384615,2021
6492,{'$oid': '61c8c8dfe8e3b248c77b7737'},Odoi Mosque Compound,4-133-1-030-06,64.69648562,896,69.86607143,2021
6609,{'$oid': '61c8c8dfe8e3b248c77b7491'},Fundo Pri. Sch,4-133-1-030-03,69.48051948,218,70.64220183,2021
6850,{'$oid': '61c8c8dfe8e3b248c77b76be'},Rigbo Primary School,4-133-1-029-03,64.73214286,340,70.0,2021
7277,{'$oid': '61c8c8e0e8e3b248c77b7b6e'},Ajagoro Primary School,4-133-1-023-03,79.23076923,391,68.79795396,2021
7357,{'$oid': '61c8c8e0e8e3b248c77b7b3f'},Ondeko Chapel,4-133-1-033-01,78.38709677,568,68.83802817,2021
