,_id,location_name,location_id,winner_percentage,registered_voters,voter_turnout,year
1059,{'$oid': '61c8c8dbe8e3b248c77b6203'},Lokorete B (Ol-Z),4-028-1-011-07,87.86127168,199,88.44221106,2021
1128,{'$oid': '61c8c8dbe8e3b248c77b6237'},Nakamistae,4-028-1-001-03,90.37037037,160,87.5,2021
1535,{'$oid': '61c8c8dbe8e3b248c77b6397'},Lopeduru,4-028-1-015-01,98.51190476,425,83.05882353,2021
1599,{'$oid': '61c8c8dbe8e3b248c77b6315'},Namijimij,4-028-1-002-07,93.10344828,199,84.42211055,2021
1693,{'$oid': '61c8c8dbe8e3b248c77b62df'},Nadiket Seminary,4-028-1-005-03,91.81818182,274,85.03649635,2021
1740,{'$oid': '61c8c8dbe8e3b248c77b643c'},Kodonyo Pri. Sch.,4-028-1-018-01,85.18518519,434,81.56682028,2021
1867,{'$oid': '61c8c8dbe8e3b248c77b63e8'},Longoleki,4-028-1-004-04,91.11111111,361,82.27146814,2021
1903,{'$oid': '61c8c8dbe8e3b248c77b6338'},Lopetet,4-028-1-022-03,93.31395349,438,84.01826484,2021
1906,{'$oid': '61c8c8dbe8e3b248c77b6349'},Lodooi,4-028-1-004-02,93.41317365,408,83.82352941,2021
1925,{'$oid': '61c8c8dbe8e3b248c77b6403'},Lokorete B (M -Ok),4-028-1-011-06,81.62393162,290,82.06896552,2021
1927,{'$oid': '61c8c8dbe8e3b248c77b6412'},Lia Primary School,4-028-1-013-02,84.53038674,238,81.93277311,2021
1997,{'$oid': '61c8c8dbe8e3b248c77b6449'},Nacele,4-028-1-002-05,93.10344828,253,81.4229249,2021
2015,{'$oid': '61c8c8dce8e3b248c77b64e0'},Lokiles,4-028-1-020-01,95.20383693,556,80.39568345,2021
2020,{'$oid': '61c8c8dce8e3b248c77b64f9'},Arechek,4-028-1-004-01,89.10891089,501,80.23952096,2021
2030,{'$oid': '61c8c8dce8e3b248c77b655c'},Nakiloro Health Centre,4-028-1-011-04,72.66666667,197,79.69543147,2021
2082,{'$oid': '61c8c8dce8e3b248c77b6501'},Naoi,4-028-1-010-01,89.40397351,409,80.19559902,2021
2123,{'$oid': '61c8c8dce8e3b248c77b6642'},Musupo,4-028-1-011-10,90.16393443,93,78.49462366,2021
2132,{'$oid': '61c8c8dce8e3b248c77b6479'},Nangorit,4-028-1-002-03,85.87360595,427,81.03044496,2021
2133,{'$oid': '61c8c8dce8e3b248c77b6481'},Acheber Parish Hqrs,4-028-1-003-02,85.39823009,326,80.98159509,2021
2221,{'$oid': '61c8c8dce8e3b248c77b6704'},Natopojo Lomalera,4-028-1-009-03,91.13300493,273,77.65567766,2021
2322,{'$oid': '61c8c8dce8e3b248c77b66ad'},Lonyasan,4-028-1-007-03,93.33333333,528,78.03030303,2021
2334,{'$oid': '61c8c8dce8e3b248c77b6701'},Naroochichi,4-028-1-012-03,95.78947368,390,77.69230769,2021
2368,{'$oid': '61c8c8dce8e3b248c77b683f'},Lorukumo,4-028-1-011-02,89.81132075,354,76.55367232,2021
2369,{'$oid': '61c8c8dce8e3b248c77b682b'},Naroo,4-028-1-012-02,89.02743142,565,76.63716814,2021
2432,{'$oid': '61c8c8dce8e3b248c77b667c'},Apatai Borehole,4-028-1-022-01,86.03696099,675,78.22222222,2021
2492,{'$oid': '61c8c8dce8e3b248c77b65e1'},Kanakomol,4-028-1-002-08,96.2585034,380,78.94736842,2021
2510,{'$oid': '61c8c8dce8e3b248c77b647e'},Apetaoi,4-028-1-005-02,93.71069182,416,81.00961538,2021
2576,{'$oid': '61c8c8dce8e3b248c77b6739'},Musas Pri. Sch.,4-028-1-014-01,94.52380952,559,77.45974955,2021
2615,{'$oid': '61c8c8dce8e3b248c77b6657'},Nabokat,4-028-1-002-02,75.11520737,375,78.4,2021
2625,{'$oid': '61c8c8dce8e3b248c77b6675'},Lokorete,4-028-1-011-05,81.41025641,207,78.26086957,2021
2636,{'$oid': '61c8c8dce8e3b248c77b66cb'},Nawonatau Primary School,4-028-1-006-02,88.28828829,625,77.92,2021
2680,{'$oid': '61c8c8dce8e3b248c77b6770'},Lokithilet,4-028-1-005-01,93.36099585,352,77.27272727,2021
2815,{'$oid': '61c8c8dce8e3b248c77b64c8'},Namatwae,4-028-1-006-01,90.96573209,458,80.56768559,2021
2895,{'$oid': '61c8c8dce8e3b248c77b66d3'},Nachokileit Lobul,4-028-1-019-01,96.069869,330,77.87878788,2021
2937,{'$oid': '61c8c8dce8e3b248c77b66a5'},Katanga,4-028-1-002-01,90.5027933,237,78.05907173,2021
2986,{'$oid': '61c8c8dce8e3b248c77b680c'},Atedeoi Borehole,4-028-1-008-01,89.62264151,538,76.76579926,2021
