,_id,location_name,location_id,winner_percentage,registered_voters,voter_turnout,year
66,{'$oid': '61c8c8dae8e3b248c77b5e77'},Airfield (A),1-044-1-034-04,100.0,307,99.6742671,2021
791,{'$oid': '61c8c8dae8e3b248c77b5fdb'},Airfield (K-L),1-044-1-034-06,92.12410501,438,98.17351598,2021
852,{'$oid': '61c8c8dae8e3b248c77b5fbd'},Airfield (B-J),1-044-1-034-05,93.50180505,612,98.36601307,2021
1010,{'$oid': '61c8c8dbe8e3b248c77b609e'},Kiguli Army Primary School A,1-044-1-034-03,87.41258741,637,96.38932496,2021
1272,{'$oid': '61c8c8dbe8e3b248c77b60ab'},Airfield (M),1-044-1-034-07,92.51824818,570,96.14035088,2021
1366,{'$oid': '61c8c8dbe8e3b248c77b61b5'},Kyandyaga P/S,1-044-1-004-02,96.72131148,285,90.1754386,2021
1576,{'$oid': '61c8c8dbe8e3b248c77b62d9'},Kabakazi P.S.,1-044-1-004-04,98.56115108,335,85.07462687,2021
1656,{'$oid': '61c8c8dbe8e3b248c77b640a'},Mpumwire Tree Shade,1-044-1-043-01,84.07079646,139,82.01438849,2021
2457,{'$oid': '61c8c8dce8e3b248c77b64f4'},Kyambogo Market,1-044-1-044-01,88.42315369,638,80.2507837,2021
2467,{'$oid': '61c8c8dce8e3b248c77b6535'},Nakatoogo P/S,1-044-1-045-02,76.71232877,374,79.94652406,2021
2489,{'$oid': '61c8c8dce8e3b248c77b65d3'},Kirenge Market,1-044-1-047-02,91.13475177,367,79.01907357,2021
2560,{'$oid': '61c8c8dce8e3b248c77b662e'},Nfa Tree Shade,1-044-1-001-06,42.85714286,84,78.57142857,2021
2620,{'$oid': '61c8c8dce8e3b248c77b667e'},Katuugo  [n-Z] - At R.C.  Pri. Sch.,1-044-1-001-05,63.63636364,202,78.21782178,2021
2640,{'$oid': '61c8c8dce8e3b248c77b66d9'},Focus Junior School Kireka,1-044-1-029-03,83.12236287,316,77.84810127,2021
2691,{'$oid': '61c8c8dce8e3b248c77b67ea'},Kalinda P.School,1-044-1-043-03,72.59615385,281,76.8683274,2021
2871,{'$oid': '61c8c8dce8e3b248c77b662d'},Nalukonge Chance School,1-044-1-045-06,80.16528926,322,78.57142857,2021
2906,{'$oid': '61c8c8dce8e3b248c77b671a'},Nalukonge Trading Centre,1-044-1-045-01,72.30769231,624,77.56410256,2021
