,_id,location_name,location_id,winner_percentage,registered_voters,voter_turnout,year
38,{'$oid': '61c8c8dae8e3b248c77b5da3'},Bukibalela Pri Sch,3-078-1-072-01,93.44262295,187,100.0,2021
118,{'$oid': '61c8c8dae8e3b248c77b5e18'},Bunasitya Main,3-078-1-074-02,80.26315789,153,100.0,2021
158,{'$oid': '61c8c8dae8e3b248c77b5da2'},Bukimuma Pri Sch,3-078-1-003-01,25.05910165,443,100.0,2021
410,{'$oid': '61c8c8dae8e3b248c77b5da4'},Renyeli P/S,3-078-1-074-01,73.78640777,220,100.0,2021
441,{'$oid': '61c8c8dae8e3b248c77b5e73'},Wamirile Mango Tree,3-078-1-006-03,38.51132686,315,99.68253968,2021
561,{'$oid': '61c8c8dae8e3b248c77b605c'},Shibanga T/C,3-078-1-002-02,24.86187845,209,97.1291866,2021
700,{'$oid': '61c8c8dae8e3b248c77b5ecb'},Bukhalali T/C,3-078-1-006-02,37.76223776,179,99.44134078,2021
1026,{'$oid': '61c8c8dbe8e3b248c77b6105'},Shamiyi P/S,3-078-1-067-03,89.21568627,109,94.49541284,2021
1089,{'$oid': '61c8c8dbe8e3b248c77b6118'},Bukibalera Pri. Sch.,3-078-1-072-02,99.13419913,249,93.97590361,2021
1127,{'$oid': '61c8c8dbe8e3b248c77b621a'},Wameyo Church Of God,3-078-1-001-04,23.11557789,227,88.10572687,2021
1133,{'$oid': '61c8c8dbe8e3b248c77b6088'},Nkoshe P/S,3-078-1-068-02,81.16591928,238,96.63865546,2021
1152,{'$oid': '61c8c8dbe8e3b248c77b612a'},Shibanga T/C,3-078-1-002-03,31.70731707,221,93.66515837,2021
1166,{'$oid': '61c8c8dbe8e3b248c77b61b0'},Masakhanu P/S,3-078-1-069-02,96.64804469,201,90.54726368,2021
1175,{'$oid': '61c8c8dbe8e3b248c77b61f0'},Nanyere P/S,3-078-1-068-01,72.64770241,523,88.71892925,2021
1184,{'$oid': '61c8c8dbe8e3b248c77b622e'},Nakoyonzo P/S,3-078-1-067-06,92.20779221,179,87.70949721,2021
1226,{'$oid': '61c8c8dbe8e3b248c77b6135'},Bunamboka Lower,3-078-1-067-04,88.39285714,123,93.49593496,2021
1251,{'$oid': '61c8c8dbe8e3b248c77b61c6'},Tunwatsi Pri. Sch.,3-078-1-069-03,93.91304348,265,89.81132075,2021
1324,{'$oid': '61c8c8dbe8e3b248c77b6265'},Kubewo P/S,3-078-1-073-01,90.11857708,302,86.75496689,2021
1398,{'$oid': '61c8c8dbe8e3b248c77b60ec'},Shikusi P/S,3-078-1-067-05,92.81045752,162,95.0617284,2021
1474,{'$oid': '61c8c8dbe8e3b248c77b6198'},Shisabasi Pri Sch,3-078-1-005-01,11.03117506,462,91.12554113,2021
1593,{'$oid': '61c8c8dbe8e3b248c77b6302'},Bundesi Pr Sch,3-078-1-067-01,56.41025641,234,84.61538462,2021
1733,{'$oid': '61c8c8dbe8e3b248c77b6423'},Namaitsu Pri Sch,3-078-1-003-02,23.83419689,247,81.78137652,2021
1844,{'$oid': '61c8c8dbe8e3b248c77b6312'},Shibanga T/C,3-078-1-060-02,67.56756757,90,84.44444444,2021
1899,{'$oid': '61c8c8dbe8e3b248c77b632a'},Bunamwaki T/C,3-078-1-006-01,24.77876106,411,84.18491484,2021
1954,{'$oid': '61c8c8dbe8e3b248c77b62c5'},Bundesi Pri. Sch.,3-078-1-067-02,89.79591837,232,85.34482759,2021
1959,{'$oid': '61c8c8dbe8e3b248c77b62e8'},Masakhanu P/S,3-078-1-069-01,84.5410628,252,84.92063492,2021
1966,{'$oid': '61c8c8dbe8e3b248c77b6335'},Bunambale T/C,3-078-1-036-04,70.73170732,245,84.08163265,2021
2186,{'$oid': '61c8c8dce8e3b248c77b6640'},Busamo West Upper Pentecostal Church,3-078-1-046-02,69.79865772,572,78.4965035,2021
2252,{'$oid': '61c8c8dce8e3b248c77b67fb'},Bumalaka,3-078-1-056-02,82.80542986,302,76.82119205,2021
2748,{'$oid': '61c8c8dce8e3b248c77b64cd'},Itimbwa P/S,3-078-1-066-02,70.63829787,298,80.53691275,2021
