,_id,location_name,location_id,winner_percentage,registered_voters,voter_turnout,year
1372,{'$oid': '61c8c8dbe8e3b248c77b61ec'},Dokolo P/School,3-038-1-012-03,14.88095238,198,88.88888889,2021
1538,{'$oid': '61c8c8dbe8e3b248c77b63c2'},Awoja Labour Line,3-038-1-009-02,59.80392157,386,82.64248705,2021
1730,{'$oid': '61c8c8dbe8e3b248c77b63de'},Abaango Pri Sch,3-038-1-004-02,54.25101215,318,82.38993711,2021
1744,{'$oid': '61c8c8dbe8e3b248c77b641c'},Oderai P.A.G Church,3-038-1-016-07,32.8990228,385,81.81818182,2021
2120,{'$oid': '61c8c8dce8e3b248c77b662b'},Acuma Community Centre,3-038-1-007-09,44.76439791,495,78.58585859,2021
2146,{'$oid': '61c8c8dce8e3b248c77b6517'},Obuja Primary School,3-038-1-014-06,49.49832776,392,80.10204082,2021
2164,{'$oid': '61c8c8dce8e3b248c77b65af'},Achuna Primary School,3-038-1-032-04,62.4,322,79.19254658,2021
2167,{'$oid': '61c8c8dce8e3b248c77b65be'},Ongeseba-Aputon,3-038-1-009-06,62.5,460,79.13043478,2021
2226,{'$oid': '61c8c8dce8e3b248c77b6723'},Akuya Presbyterian Church,3-038-1-036-04,68.8,334,77.54491018,2021
2260,{'$oid': '61c8c8dce8e3b248c77b6689'},Agora Pri./Sch -A(A-D),3-038-1-012-02,33.9731286,683,78.18448023,2021
2285,{'$oid': '61c8c8dce8e3b248c77b6763'},Akisim- Osimailing Centre,3-038-1-011-02,67.14060032,851,77.32079906,2021
2311,{'$oid': '61c8c8dce8e3b248c77b682c'},Ookai,3-038-1-007-02,51.10497238,505,76.63366337,2021
2316,{'$oid': '61c8c8dce8e3b248c77b666a'},Amuda Village Centre,3-038-1-011-07,66.38418079,484,78.30578512,2021
2327,{'$oid': '61c8c8dce8e3b248c77b66d0'},Osimailing Trading Centre,3-038-1-011-03,67.88617886,335,77.91044776,2021
2355,{'$oid': '61c8c8dce8e3b248c77b67b3'},St. Selles Catholic Church,3-038-1-034-03,69.00584795,449,77.06013363,2021
2390,{'$oid': '61c8c8dce8e3b248c77b64f1'},Obutet,3-038-1-005-03,34.69387755,553,80.28933092,2021
2454,{'$oid': '61c8c8dce8e3b248c77b64e4'},Ominit Catholic Church,3-038-1-029-02,63.50626118,729,80.38408779,2021
2475,{'$oid': '61c8c8dce8e3b248c77b656e'},Asinge,3-038-1-009-03,58.69565217,191,79.58115183,2021
2523,{'$oid': '61c8c8dce8e3b248c77b64eb'},Awoja C.O.U.,3-038-1-009-07,52.77777778,193,80.31088083,2021
2528,{'$oid': '61c8c8dce8e3b248c77b650c'},Abelet Pri.Sch.,3-038-1-007-06,45.2991453,438,80.1369863,2021
2551,{'$oid': '61c8c8dce8e3b248c77b65dd'},Dokolo/Tosoro,3-038-1-007-05,62.21374046,352,78.97727273,2021
2649,{'$oid': '61c8c8dce8e3b248c77b66cf'},Agwara,3-038-1-007-08,43.36492891,584,77.9109589,2021
2697,{'$oid': '61c8c8dce8e3b248c77b6804'},Agule P/S,3-038-1-011-05,64.28571429,310,76.77419355,2021
2699,{'$oid': '61c8c8dce8e3b248c77b6806'},Alere Pag Church,3-038-1-008-04,59.06040268,607,76.77100494,2021
2710,{'$oid': '61c8c8dce8e3b248c77b67bd'},Acuma Community Centre,3-038-1-007-07,57.76965265,727,77.02888583,2021
2749,{'$oid': '61c8c8dce8e3b248c77b64dd'},Angolitok Catholic Church,3-038-1-036-06,65.67164179,342,80.40935673,2021
2843,{'$oid': '61c8c8dce8e3b248c77b65bc'},Occur Church Of Uganda,3-038-1-002-04,43.20987654,326,79.14110429,2021
2877,{'$oid': '61c8c8dce8e3b248c77b6659'},Abeko P/Sch,3-038-1-035-01,72.30769231,435,78.3908046,2021
2936,{'$oid': '61c8c8dce8e3b248c77b66a2'},Atek Elimu Church,3-038-1-014-05,64.18439716,374,78.07486631,2021
3010,{'$oid': '61c8c8dde8e3b248c77b6873'},Obuletera Bar,3-038-1-007-03,41.98473282,699,76.39484979,2021
3127,{'$oid': '61c8c8dde8e3b248c77b69ed'},Opar P/School,3-038-1-011-01,68.78980892,211,75.35545024,2021
3160,{'$oid': '61c8c8dde8e3b248c77b6973'},Olobai P/School,3-038-1-014-08,56.25,555,75.67567568,2021
3205,{'$oid': '61c8c8dde8e3b248c77b6886'},Amusia Catholic Church,3-038-1-010-07,55.92783505,537,76.35009311,2021
3250,{'$oid': '61c8c8dde8e3b248c77b69f5'},Obalanga-Oomai,3-038-1-031-02,65.36502547,819,75.33577534,2021
3264,{'$oid': '61c8c8dde8e3b248c77b6a70'},Dokolo Gweri P/School,3-038-1-007-04,45.59585492,552,75.0,2021
3342,{'$oid': '61c8c8dde8e3b248c77b6ae3'},Palaet Primary School,3-038-1-037-01,66.17647059,574,74.73867596,2021
3358,{'$oid': '61c8c8dde8e3b248c77b6b5f'},Opuyo Primary School,3-038-1-017-03,58.35962145,454,74.44933921,2021
3368,{'$oid': '61c8c8dde8e3b248c77b6bc8'},Akol Baptist Church,3-038-1-036-05,54.08163265,411,74.20924574,2021
3398,{'$oid': '61c8c8dde8e3b248c77b6b27'},Olobai P/School,3-038-1-014-04,47.56756757,504,74.6031746,2021
3413,{'$oid': '61c8c8dde8e3b248c77b6b93'},Agaja Pag Church,3-038-1-028-04,58.33333333,452,74.33628319,2021
3463,{'$oid': '61c8c8dde8e3b248c77b6b23'},Obule Pri Sch A,3-038-1-003-01,55.46719682,709,74.61212976,2021
3531,{'$oid': '61c8c8dde8e3b248c77b694d'},Olwelai P/Sch,3-038-1-014-07,65.48672566,619,75.76736672,2021
3535,{'$oid': '61c8c8dde8e3b248c77b6979'},Agama Church Of Uganda,3-038-1-012-01,47.67932489,641,75.66302652,2021
3598,{'$oid': '61c8c8dde8e3b248c77b6962'},Mugana Alela,3-038-1-020-01,61.68831169,416,75.72115385,2021
3695,{'$oid': '61c8c8dde8e3b248c77b6871'},Takaramiam Awaliwal,3-038-1-006-07,69.06187625,708,76.41242938,2021
3700,{'$oid': '61c8c8dde8e3b248c77b68b0'},Amoroto Primary School,3-038-1-006-01,69.85645933,282,76.24113475,2021
3708,{'$oid': '61c8c8dde8e3b248c77b68ee'},Adamasiko Pri Sch,3-038-1-029-01,49.18625678,743,76.04306864,2021
