,_id,location_name,location_id,winner_percentage,registered_voters,voter_turnout,year
3005,{'$oid': '61c8c8dde8e3b248c77b6856'},Kitaigalwa Mosque,3-075-1-031-07,67.28395062,217,76.49769585,2021
3523,{'$oid': '61c8c8dde8e3b248c77b6925'},Bugwe Ps,3-075-1-029-04,75.39267016,257,75.87548638,2021
3665,{'$oid': '61c8c8dde8e3b248c77b6980'},Bunangwe Primary School,3-075-1-029-08,76.55172414,193,75.64766839,2021
3693,{'$oid': '61c8c8dde8e3b248c77b6867'},Kikalu Pri Sch (N-Z),3-075-1-031-05,75.86206897,191,76.43979058,2021
3806,{'$oid': '61c8c8dde8e3b248c77b6c0d'},Kitaigalwa C.O.U Centre,3-075-1-031-03,73.31460674,493,74.03651116,2021
3880,{'$oid': '61c8c8dde8e3b248c77b6a93'},Namakoko P/S,3-075-1-033-01,59.24170616,327,74.9235474,2021
3954,{'$oid': '61c8c8dde8e3b248c77b6b0b'},Izinga Trading Centre,3-075-1-029-06,72.37237237,454,74.66960352,2021
4046,{'$oid': '61c8c8dee8e3b248c77b6d88'},Namakoko Mosque,3-075-1-031-04,74.53874539,374,73.26203209,2021
4203,{'$oid': '61c8c8dee8e3b248c77b6d0b'},Namakoko Catholic Church Centre,3-075-1-031-06,76.14035088,423,73.52245863,2021
4888,{'$oid': '61c8c8dee8e3b248c77b6e77'},Kabira Centre,3-075-1-032-06,64.36781609,372,72.84946237,2021
5636,{'$oid': '61c8c8dee8e3b248c77b729b'},Jaluko Mosque,3-075-1-010-05,32.34567901,654,71.25382263,2021
5747,{'$oid': '61c8c8dee8e3b248c77b726c'},Nkono Mango Unit,3-075-1-031-11,69.49152542,258,71.31782946,2021
5797,{'$oid': '61c8c8dee8e3b248c77b7229'},Irondo P/S (N-Z),3-075-1-012-07,66.50246305,294,71.42857143,2021
5820,{'$oid': '61c8c8dee8e3b248c77b72b2'},Nakyere Ii Catholic Church,3-075-1-035-03,50.09784736,761,71.22207622,2021
6790,{'$oid': '61c8c8dfe8e3b248c77b764d'},Lwatama Cath. Church,3-075-1-032-05,83.59621451,465,70.10752688,2021
7127,{'$oid': '61c8c8e0e8e3b248c77b791d'},Kisiiro Pri Sch,3-075-1-005-05,73.54651163,496,69.35483871,2021
7206,{'$oid': '61c8c8e0e8e3b248c77b7a42'},Nawampandu Pri Sch,3-075-1-014-03,59.54545455,333,69.06906907,2021
7456,{'$oid': '61c8c8e0e8e3b248c77b782e'},Nawandyo,3-075-1-035-06,66.98113208,171,69.59064327,2021
7519,{'$oid': '61c8c8e0e8e3b248c77b79b5'},Nawankima Borehole,3-075-1-030-07,72.38493724,354,69.20903955,2021
8042,{'$oid': '61c8c8e1e8e3b248c77b7d61'},Bunangwe C.O.U,3-075-1-029-05,81.66023166,767,68.31812256,2021
8406,{'$oid': '61c8c8e1e8e3b248c77b7ef8'},Ivukula P/S,3-075-1-030-03,79.89417989,574,67.94425087,2021
8682,{'$oid': '61c8c8e1e8e3b248c77b7ddc'},Namwenda Ii Uni. Fellowship Church,3-075-1-027-04,70.83333333,371,68.19407008,2021
8783,{'$oid': '61c8c8e1e8e3b248c77b7ee8'},Nabikabala P/S,3-075-1-009-01,53.77777778,337,67.95252226,2021
9202,{'$oid': '61c8c8e2e8e3b248c77b8040'},Kabira Pri. Sch.,3-075-1-032-01,68.87159533,779,67.6508344,2021
9326,{'$oid': '61c8c8e2e8e3b248c77b8063'},Nsongwe Church/Uganda,3-075-1-003-04,55.89225589,457,67.61487965,2021
9340,{'$oid': '61c8c8e2e8e3b248c77b80e4'},Kasuleta P/S (N-Z),3-075-1-011-09,47.22222222,160,67.5,2021
9391,{'$oid': '61c8c8e2e8e3b248c77b7ffd'},Bulafa Pri Sch,3-075-1-015-03,42.96028881,415,67.71084337,2021
9654,{'$oid': '61c8c8e2e8e3b248c77b827b'},Makoma Borehole,3-075-1-001-06,73.41040462,271,67.15867159,2021
9702,{'$oid': '61c8c8e2e8e3b248c77b8270'},Nabitovu C.O.U,3-075-1-028-06,65.11627907,265,67.16981132,2021
9853,{'$oid': '61c8c8e2e8e3b248c77b8340'},Kisega Primary School,3-075-1-029-07,73.94540943,606,66.99669967,2021
10083,{'$oid': '61c8c8e2e8e3b248c77b8486'},Kasedhere C.O.U,3-075-1-017-03,64.72303207,523,66.73040153,2021
10413,{'$oid': '61c8c8e2e8e3b248c77b8480'},Kavule Pri. Sch.,3-075-1-037-01,51.2345679,490,66.73469388,2021
10423,{'$oid': '61c8c8e2e8e3b248c77b84ce'},Igulamubiri Vocim Church,3-075-1-006-04,51.94805195,243,66.66666667,2021
10511,{'$oid': '61c8c8e2e8e3b248c77b85bd'},Nawandagala Mosque,3-075-1-003-03,72.08121827,316,66.4556962,2021
10592,{'$oid': '61c8c8e2e8e3b248c77b86b3'},Buwidi Noah Church,3-075-1-008-06,42.52873563,720,66.25,2021
10594,{'$oid': '61c8c8e2e8e3b248c77b86b9'},Nakawa Catholic Church,3-075-1-013-04,60.91370558,317,66.24605678,2021
10615,{'$oid': '61c8c8e2e8e3b248c77b8759'},Kitaama Mosque,3-075-1-018-02,57.76699029,313,66.1341853,2021
10696,{'$oid': '61c8c8e2e8e3b248c77b85fd'},Buwalira P/S,3-075-1-029-01,76.52439024,506,66.40316206,2021
10751,{'$oid': '61c8c8e2e8e3b248c77b8601'},Kasale Primary School,3-075-1-010-08,69.74789916,375,66.4,2021
10847,{'$oid': '61c8c8e2e8e3b248c77b8718'},Buwanga Catholic Church,3-075-1-005-02,60.72607261,482,66.18257261,2021
11170,{'$oid': '61c8c8e3e8e3b248c77b88fa'},Bukenga Al-Yaqeen Mosque,3-075-1-003-08,53.08641975,389,65.80976864,2021
11257,{'$oid': '61c8c8e3e8e3b248c77b8b25'},Bugobi Amic Mosque,3-075-1-001-05,57.43589744,312,65.38461538,2021
11262,{'$oid': '61c8c8e3e8e3b248c77b89ac'},Huuda Islamic P/S,3-075-1-029-02,66.57142857,545,65.68807339,2021
11356,{'$oid': '61c8c8e3e8e3b248c77b8af3'},Nsoola Primary School,3-075-1-012-03,52.94117647,321,65.42056075,2021
11449,{'$oid': '61c8c8e3e8e3b248c77b8791'},Lwatama Cath. Church,3-075-1-032-04,72.60726073,463,66.09071274,2021
11469,{'$oid': '61c8c8e3e8e3b248c77b87ea'},Irimbi Catholic Church,3-075-1-011-02,48.86363636,415,66.02409639,2021
11478,{'$oid': '61c8c8e3e8e3b248c77b8831'},Kisega Primary School,3-075-1-029-03,76.93877551,755,65.9602649,2021
11540,{'$oid': '61c8c8e3e8e3b248c77b889d'},Kikalu Pri Sch (A-M),3-075-1-031-02,75.36585366,683,65.88579795,2021
11558,{'$oid': '61c8c8e3e8e3b248c77b8937'},Lwatama Co-Op Society,3-075-1-032-03,79.48717949,298,65.77181208,2021
11656,{'$oid': '61c8c8e3e8e3b248c77b89dd'},Taqwa Mosque Compound,3-075-1-014-05,59.72222222,457,65.64551422,2021
11679,{'$oid': '61c8c8e3e8e3b248c77b8a7b'},Bubutya Mosque,3-075-1-006-05,53.33333333,406,65.51724138,2021
11711,{'$oid': '61c8c8e3e8e3b248c77b8a24'},Nawandaka,3-075-1-031-09,82.8125,494,65.58704453,2021
11793,{'$oid': '61c8c8e3e8e3b248c77b88b0'},Kimenyulo,3-075-1-028-02,62.30366492,293,65.87030717,2021
11933,{'$oid': '61c8c8e3e8e3b248c77b8af8'},Busiki Primary School,3-075-1-012-10,73.19148936,373,65.4155496,2021
12321,{'$oid': '61c8c8e4e8e3b248c77b8ba1'},Iwungiro Pri. School,3-075-1-031-10,73.45132743,366,65.30054645,2021
12564,{'$oid': '61c8c8e4e8e3b248c77b8dc5'},Buganda,3-075-1-035-07,52.22672065,398,64.8241206,2021
12572,{'$oid': '61c8c8e4e8e3b248c77b8d81'},Buwoito Charismatic Church,3-075-1-023-08,49.18032787,205,64.87804878,2021
