,_id,location_name,location_id,winner_percentage,registered_voters,voter_turnout,year
1490,{'$oid': '61c8c8dbe8e3b248c77b6226'},Rwamunena Trading Centre,2-101-2-034-02,86.84210526,353,87.81869688,2021
2247,{'$oid': '61c8c8dce8e3b248c77b67c6'},Kyeihara Pri Sch,2-101-2-028-01,89.47368421,548,77.00729927,2021
2268,{'$oid': '61c8c8dce8e3b248c77b66c0'},Rwemiyaga Trading Centre,2-101-1-015-06,88.55721393,263,77.94676806,2021
3217,{'$oid': '61c8c8dde8e3b248c77b68e0'},Nyakashambya C.O.U,2-101-1-016-03,84.7107438,322,76.08695652,2021
3506,{'$oid': '61c8c8dde8e3b248c77b68a0'},Rwamunena Trading Centre,2-101-2-034-03,83.12883436,434,76.26728111,2021
3740,{'$oid': '61c8c8dde8e3b248c77b6a2e'},Karushegu Junior Sch,2-101-1-017-07,82.41758242,246,75.20325203,2021
3784,{'$oid': '61c8c8dde8e3b248c77b6b57'},Kituntu Trading Centre,2-101-2-027-01,79.70588235,462,74.45887446,2021
4141,{'$oid': '61c8c8dee8e3b248c77b6cd8'},Kihunda Play Ground,2-101-1-001-07,85.17241379,398,73.61809045,2021
4148,{'$oid': '61c8c8dee8e3b248c77b6d30'},Kihunda C.O.U,2-101-1-001-04,86.48648649,358,73.46368715,2021
4172,{'$oid': '61c8c8dee8e3b248c77b6ded'},Rwentondo Catholic Church,2-101-1-018-05,81.85840708,316,73.10126582,2021
4215,{'$oid': '61c8c8dee8e3b248c77b6d57'},Madrasat Pri Sch,2-101-1-005-05,85.9375,631,73.37559429,2021
4552,{'$oid': '61c8c8dee8e3b248c77b6f6b'},Runyinya Parish Hqtrs,2-101-2-004-03,84.87394958,334,72.45508982,2021
4645,{'$oid': '61c8c8dee8e3b248c77b6e79'},Mutojo Integrated Pri Sch,2-101-1-005-03,88.30409357,243,72.83950617,2021
4667,{'$oid': '61c8c8dee8e3b248c77b6f2b'},Kisoroza West Trading Centre,2-101-1-019-03,72.47191011,510,72.54901961,2021
4877,{'$oid': '61c8c8dee8e3b248c77b6e2d'},Kagongi C.O.U,2-101-1-017-06,83.33333333,463,73.00215983,2021
5000,{'$oid': '61c8c8dee8e3b248c77b701b'},Kirugu I,2-101-2-024-04,85.88957055,230,72.17391304,2021
5009,{'$oid': '61c8c8dee8e3b248c77b707b'},Kagando Lc I Office Compound,2-101-1-004-04,89.8163606,851,72.03290247,2021
5255,{'$oid': '61c8c8dee8e3b248c77b704c'},Itegyero Pri Sch,2-101-1-020-02,83.5443038,448,72.09821429,2021
5593,{'$oid': '61c8c8dfe8e3b248c77b7341'},Bisharara Sub. Trading Centre,2-101-1-002-07,86.66666667,297,71.04377104,2021
5718,{'$oid': '61c8c8dfe8e3b248c77b734d'},Ruhigana Pri Sch,2-101-2-026-02,83.13253012,359,71.03064067,2021
5787,{'$oid': '61c8c8dfe8e3b248c77b73d7'},Mikyerere Catholic Church,2-101-1-015-05,85.24096386,477,70.85953878,2021
6058,{'$oid': '61c8c8dfe8e3b248c77b7577'},Mashojwa C.O.U,2-101-1-004-06,83.76811594,506,70.35573123,2021
6069,{'$oid': '61c8c8dfe8e3b248c77b7405'},Rushozi Pri Sch Compound,2-101-1-006-06,83.93782383,274,70.80291971,2021
6112,{'$oid': '61c8c8dfe8e3b248c77b7535'},Ngoma C.O.U [church Compound],2-101-1-002-08,90.54054054,328,70.42682927,2021
6118,{'$oid': '61c8c8dfe8e3b248c77b754d'},Rwemiko Pri Sch,2-101-1-010-02,81.31067961,608,70.39473684,2021
6234,{'$oid': '61c8c8dfe8e3b248c77b74dc'},Nyakabwera Tree Shade B,2-101-1-011-03,67.84313725,370,70.54054054,2021
6287,{'$oid': '61c8c8dfe8e3b248c77b76e9'},Kyeihara Health Centre Iii,2-101-2-028-02,86.92810458,223,69.95515695,2021
6454,{'$oid': '61c8c8dfe8e3b248c77b75c2'},Kyarushakara Ward Hqtrs,2-101-2-016-03,78.08219178,222,70.27027027,2021
6463,{'$oid': '61c8c8dfe8e3b248c77b761b'},Runyinya Catholic Church,2-101-2-004-04,85.9375,382,70.15706806,2021
6477,{'$oid': '61c8c8dfe8e3b248c77b76ac'},Nyaruzinga Pri Sch Ii,2-101-2-027-04,79.77839335,537,70.01862197,2021
6488,{'$oid': '61c8c8dfe8e3b248c77b7707'},Karyango Playground,2-101-2-008-01,88.18681319,532,69.92481203,2021
6611,{'$oid': '61c8c8dfe8e3b248c77b74ac'},Katookye C.O.U,2-101-1-018-04,89.01098901,262,70.61068702,2021
6731,{'$oid': '61c8c8dfe8e3b248c77b7627'},Exotic Academy Pri Sch Play Ground,2-101-1-012-02,90.0,221,70.13574661,2021
6766,{'$oid': '61c8c8dfe8e3b248c77b774b'},Rushoroza Pri Sch,2-101-1-005-04,82.88888889,660,69.84848485,2021
6794,{'$oid': '61c8c8dfe8e3b248c77b7676'},Nyakasharara Pri Sch,2-101-2-003-06,82.13058419,421,70.07125891,2021
6866,{'$oid': '61c8c8dfe8e3b248c77b7769'},Kiso  - Karera Pri Sch,2-101-1-019-02,79.54545455,719,69.81919332,2021
6874,{'$oid': '61c8c8dfe8e3b248c77b77b1'},Busesire Pri Sch,2-101-1-005-01,82.48945148,710,69.71830986,2021
6876,{'$oid': '61c8c8dfe8e3b248c77b77b7'},Kibutamo C.O.U,2-101-1-006-07,86.6359447,317,69.71608833,2021
7334,{'$oid': '61c8c8e0e8e3b248c77b7a8b'},Visionary Junior Sch,2-101-2-006-06,83.88278388,400,69.0,2021
7447,{'$oid': '61c8c8e0e8e3b248c77b77f2'},Rwanyamukinya Market,2-101-1-022-02,82.06896552,425,69.64705882,2021
7453,{'$oid': '61c8c8e0e8e3b248c77b7821'},Kakorogoto Trading Centre,2-101-1-021-03,81.98529412,408,69.60784314,2021
7540,{'$oid': '61c8c8e0e8e3b248c77b7a3c'},Bubaare Playground,2-101-2-027-03,76.60377358,388,69.07216495,2021
7599,{'$oid': '61c8c8e0e8e3b248c77b78b9'},Nyakabungo Parish Hqtrs,2-101-2-010-04,83.55555556,324,69.44444444,2021
7603,{'$oid': '61c8c8e0e8e3b248c77b78ca'},Rweigaaga Pri Sch,2-101-1-021-01,83.07291667,566,69.43462898,2021
7654,{'$oid': '61c8c8e0e8e3b248c77b79d2'},Nyabwina Playground,2-101-2-010-05,78.6407767,305,69.18032787,2021
7739,{'$oid': '61c8c8e0e8e3b248c77b7aa5'},Kanekye Trading Centre,2-101-1-023-01,83.72093023,638,68.96551724,2021
7749,{'$oid': '61c8c8e0e8e3b248c77b7afe'},Kibutamo Pri Sch,2-101-1-006-01,85.71428571,495,68.88888889,2021
8009,{'$oid': '61c8c8e1e8e3b248c77b7c0b'},Kazingangole Playground,2-101-2-008-04,85.58558559,335,68.65671642,2021
8084,{'$oid': '61c8c8e1e8e3b248c77b7c4e'},Karengyero Trading Centre,2-101-1-018-03,85.45034642,656,68.59756098,2021
8139,{'$oid': '61c8c8e1e8e3b248c77b7c35'},Masyoro Parish Hqtrs,2-101-2-007-05,76.23762376,306,68.62745098,2021
8147,{'$oid': '61c8c8e1e8e3b248c77b7c7c'},Kagazi Pri Sch,2-101-2-012-01,85.84558824,811,68.55733662,2021
8187,{'$oid': '61c8c8e1e8e3b248c77b7d93'},Kihunda Pri Sch,2-101-1-001-03,84.18367347,583,68.26758148,2021
8197,{'$oid': '61c8c8e1e8e3b248c77b7dfb'},Kyerima Coffee Store,2-101-1-006-05,77.0419426,688,68.16860465,2021
8232,{'$oid': '61c8c8e1e8e3b248c77b7ef9'},Rwengando Pri Sch (M-Z),2-101-1-002-06,82.8358209,418,67.94258373,2021
8288,{'$oid': '61c8c8e1e8e3b248c77b7d01'},Rushozi Parish Hqtrs,2-101-1-006-03,84.06708595,703,68.42105263,2021
8310,{'$oid': '61c8c8e1e8e3b248c77b7d9f'},Nyakanyinya Pri Sch,2-101-2-014-02,81.31487889,441,68.25396825,2021
8383,{'$oid': '61c8c8e1e8e3b248c77b7e68'},Katojo Pri Sch,2-101-2-012-02,78.84615385,404,68.06930693,2021
8392,{'$oid': '61c8c8e1e8e3b248c77b7e9c'},Katanga Trading Centre,2-101-1-004-03,85.33834586,397,68.01007557,2021
8437,{'$oid': '61c8c8e1e8e3b248c77b7bea'},Kitojo Parish Hqtrs,2-101-1-005-02,82.12290503,527,68.69070209,2021
8485,{'$oid': '61c8c8e1e8e3b248c77b7d58'},Rwentobo Pri Sch (A-L),2-101-1-001-02,89.16478555,663,68.32579186,2021
8620,{'$oid': '61c8c8e1e8e3b248c77b7faa'},Ishekye Pri Sch,2-101-1-008-01,79.5112782,807,67.7819083,2021
8690,{'$oid': '61c8c8e1e8e3b248c77b7dd2'},Nyakabungo Pri Sch,2-101-2-024-01,81.49606299,390,68.20512821,2021
8881,{'$oid': '61c8c8e1e8e3b248c77b7e20'},Calvary Pri Sch,2-101-1-023-03,82.90993072,659,68.13353566,2021
8883,{'$oid': '61c8c8e1e8e3b248c77b7e27'},Butsibo Pri Sch,2-101-1-022-01,79.83539095,731,68.12585499,2021
9008,{'$oid': '61c8c8e2e8e3b248c77b7fe1'},Kagongi Pri Sch,2-101-1-017-01,88.13559322,437,67.73455378,2021
9018,{'$oid': '61c8c8e2e8e3b248c77b8065'},Kyangyenyi Pri Sch,2-101-2-006-03,79.64285714,423,67.61229314,2021
9027,{'$oid': '61c8c8e2e8e3b248c77b80b0'},Rwendahi C.O.U,2-101-2-032-03,76.54867257,342,67.54385965,2021
9079,{'$oid': '61c8c8e2e8e3b248c77b8041'},Kikonko Pri Sch,2-101-1-019-01,79.31034483,442,67.64705882,2021
9113,{'$oid': '61c8c8e2e8e3b248c77b817c'},Rwanyinakihaire Trading Centre,2-101-1-018-06,76.25570776,331,67.37160121,2021
9143,{'$oid': '61c8c8e2e8e3b248c77b8088'},Katwe Pri Sch,2-101-1-015-01,85.20179372,685,67.59124088,2021
9178,{'$oid': '61c8c8e2e8e3b248c77b8191'},Mutojo C.O.U,2-101-1-005-06,86.23595506,533,67.35459662,2021
9212,{'$oid': '61c8c8e2e8e3b248c77b8075'},Rwenkuba Lc I,2-101-1-004-05,64.73429952,321,67.60124611,2021
9273,{'$oid': '61c8c8e2e8e3b248c77b80dc'},Ruhorobero Pri Sch,2-101-2-036-02,79.75077882,480,67.5,2021
9397,{'$oid': '61c8c8e2e8e3b248c77b803a'},Rwentunda Catholic Church,2-101-1-009-01,81.23515439,637,67.66091052,2021
9565,{'$oid': '61c8c8e2e8e3b248c77b81b6'},Kihunda Parish Hqtrs (A- L),2-101-1-001-01,86.50137741,554,67.32851986,2021
9730,{'$oid': '61c8c8e2e8e3b248c77b8350'},Akakorogoto,2-101-2-026-04,81.30311615,533,66.9793621,2021
9849,{'$oid': '61c8c8e2e8e3b248c77b831f'},Kyeibanga Health Centre Ii Compound,2-101-2-017-04,79.78723404,567,67.01940035,2021
9922,{'$oid': '61c8c8e2e8e3b248c77b8349'},Kaziko Pri Sch,2-101-2-030-01,82.78388278,415,66.98795181,2021
10026,{'$oid': '61c8c8e2e8e3b248c77b8487'},Kibutamo Word Of Life Church,2-101-1-006-02,84.11764706,535,66.72897196,2021
10103,{'$oid': '61c8c8e2e8e3b248c77b853c'},Nyarweshama Parish Hqtrs,2-101-1-017-05,84.0,308,66.55844156,2021
10208,{'$oid': '61c8c8e2e8e3b248c77b846e'},Kaju,2-101-2-005-03,80.38461538,409,66.74816626,2021
10357,{'$oid': '61c8c8e2e8e3b248c77b852d'},Kyabandara Parish Hqtrs,2-101-1-015-02,85.0,703,66.57183499,2021
10402,{'$oid': '61c8c8e2e8e3b248c77b844a'},Kagorgoro Pri Sch,2-101-2-003-05,84.05405405,572,66.78321678,2021
10419,{'$oid': '61c8c8e2e8e3b248c77b849e'},Kakindo Pri Sch,2-101-2-006-04,81.81818182,123,66.66666667,2021
10447,{'$oid': '61c8c8e2e8e3b248c77b83a7'},Kyagaju Parish Hqtrs,2-101-1-003-01,78.38616715,529,66.91871456,2021
10518,{'$oid': '61c8c8e2e8e3b248c77b85ed'},Nyakashambya Pri Sch,2-101-1-016-01,76.75159236,533,66.41651032,2021
10552,{'$oid': '61c8c8e2e8e3b248c77b870e'},Kigarama C.O.U,2-101-2-004-05,82.48407643,488,66.18852459,2021
10553,{'$oid': '61c8c8e2e8e3b248c77b8743'},Itegyero C.O.U,2-101-1-020-03,83.02387268,579,66.14853195,2021
10671,{'$oid': '61c8c8e2e8e3b248c77b86ff'},Kihunda Parish Hqtrs (M- Z),2-101-1-001-05,81.93146417,497,66.1971831,2021
10775,{'$oid': '61c8c8e2e8e3b248c77b86b6'},Rwengiri Pri Sch,2-101-2-005-02,77.68361582,557,66.24775583,2021
10858,{'$oid': '61c8c8e2e8e3b248c77b8763'},Kyengiri Pri Sch,2-101-2-033-02,82.10227273,555,66.12612613,2021
10859,{'$oid': '61c8c8e2e8e3b248c77b876d'},Rwakizibwa Pri Sch,2-101-1-020-01,88.18737271,788,66.11675127,2021
11077,{'$oid': '61c8c8e3e8e3b248c77b87ef'},Bigona Ii Playground,2-101-2-037-04,86.66666667,206,66.01941748,2021
11172,{'$oid': '61c8c8e3e8e3b248c77b8913'},Rukondo Parish Hqtrs,2-101-2-029-01,85.61946903,690,65.79710145,2021
