,_id,location_name,location_id,winner_percentage,registered_voters,voter_turnout,year
1177,{'$oid': '61c8c8dbe8e3b248c77b61f6'},Kololo Ecd Centre Compound,4-134-1-001-06,86.98060942,423,88.65248227,2021
1190,{'$oid': '61c8c8dbe8e3b248c77b6241'},Pire,4-134-1-020-01,92.53731343,326,87.42331288,2021
1304,{'$oid': '61c8c8dbe8e3b248c77b619f'},K.D.A,4-134-1-001-04,90.32258065,143,90.90909091,2021
1307,{'$oid': '61c8c8dbe8e3b248c77b61e2'},Komolicher,4-134-1-006-02,99.54545455,248,89.11290323,2021
1320,{'$oid': '61c8c8dbe8e3b248c77b623d'},Tulianyang,4-134-1-003-01,97.41935484,367,87.46594005,2021
1348,{'$oid': '61c8c8dbe8e3b248c77b612e'},Kokoro Ecd Centre,4-134-1-014-01,97.82608696,545,93.57798165,2021
1369,{'$oid': '61c8c8dbe8e3b248c77b61d9'},Nasinyonoit Church,4-134-1-001-01,97.68786127,196,89.28571429,2021
1373,{'$oid': '61c8c8dbe8e3b248c77b61f3'},Komem Ecd Centre,4-134-1-006-01,100.0,397,88.66498741,2021
1402,{'$oid': '61c8c8dbe8e3b248c77b610c'},Nakidiir Mada Compund,4-134-1-011-04,80.43478261,53,94.33962264,2021
1433,{'$oid': '61c8c8dbe8e3b248c77b622c'},Lopusinyang Ecd Centre,4-134-1-022-02,93.6416185,228,87.71929825,2021
1477,{'$oid': '61c8c8dbe8e3b248c77b61ae'},Guruma Old Kraal Compound,4-134-1-006-03,98.31460674,202,90.59405941,2021
1493,{'$oid': '61c8c8dbe8e3b248c77b6233'},Kangole Pri. Sch.,4-134-1-007-01,92.7680798,476,87.60504202,2021
1494,{'$oid': '61c8c8dbe8e3b248c77b6234'},Lobalangit,4-134-1-019-01,95.47738693,459,87.58169935,2021
1522,{'$oid': '61c8c8dbe8e3b248c77b6350'},Lomaler,4-134-1-018-02,96.77419355,74,83.78378378,2021
1529,{'$oid': '61c8c8dbe8e3b248c77b6371'},Naseperwae,4-134-1-016-01,91.45454545,703,83.49928876,2021
1558,{'$oid': '61c8c8dbe8e3b248c77b6289'},Kokolio Tree Shade,4-134-1-011-03,88.4057971,80,86.25,2021
