,_id,location_name,location_id,winner_percentage,registered_voters,voter_turnout,year
1651,{'$oid': '61c8c8dbe8e3b248c77b63f7'},Kyansole,1-125-1-016-05,23.37662338,191,82.19895288,2021
1681,{'$oid': '61c8c8dbe8e3b248c77b6408'},Lwankonge Trading Centre,1-125-1-055-03,60.0,256,82.03125,2021
1875,{'$oid': '61c8c8dbe8e3b248c77b6424'},Bujaayu,1-125-1-060-04,91.71270718,236,81.77966102,2021
1891,{'$oid': '61c8c8dbe8e3b248c77b62fc'},Kazibwera,1-125-1-025-15,33.63636364,267,84.64419476,2021
2189,{'$oid': '61c8c8dce8e3b248c77b6650'},Kafeero Pri. Sch,1-125-1-010-03,45.56962025,102,78.43137255,2021
2595,{'$oid': '61c8c8dce8e3b248c77b67bf'},Kitongo,1-125-1-002-01,28.31325301,222,77.02702703,2021
2984,{'$oid': '61c8c8dce8e3b248c77b6805'},Kyerima,1-125-1-003-03,43.46405229,409,76.77261614,2021
2996,{'$oid': '61c8c8dce8e3b248c77b6818'},Kasaazi Lc 1 Meeting Place,1-125-1-016-04,28.08988764,116,76.72413793,2021
3177,{'$oid': '61c8c8dde8e3b248c77b6a04'},Kabageya,1-125-1-014-04,40.54054054,255,75.29411765,2021
3183,{'$oid': '61c8c8dde8e3b248c77b6a31'},Mijumbwe,1-125-1-002-14,38.94736842,262,75.19083969,2021
3335,{'$oid': '61c8c8dde8e3b248c77b6a9a'},Kitovu,1-125-1-028-02,74.44444444,255,74.90196078,2021
3515,{'$oid': '61c8c8dde8e3b248c77b68e7'},Katovu Pri. Sch,1-125-1-011-03,53.23741007,188,76.06382979,2021
3536,{'$oid': '61c8c8dde8e3b248c77b697b'},Kijjwa Pri. Sch.,1-125-1-050-04,44.05594406,189,75.66137566,2021
3559,{'$oid': '61c8c8dde8e3b248c77b685d'},Kokoowe Playground,1-125-1-005-01,23.13829787,506,76.48221344,2021
3782,{'$oid': '61c8c8dde8e3b248c77b6b3d'},Dwaliro A,1-125-1-002-04,31.05263158,259,74.51737452,2021
3947,{'$oid': '61c8c8dde8e3b248c77b6ade'},Busula T/Centre,1-125-1-017-06,31.55555556,309,74.75728155,2021
3985,{'$oid': '61c8c8dde8e3b248c77b6bf2'},Kalagi,1-125-1-042-07,44.21487603,359,74.09470752,2021
4073,{'$oid': '61c8c8dee8e3b248c77b6c67'},Busoolo,1-125-1-049-03,70.0,241,73.85892116,2021
4127,{'$oid': '61c8c8dee8e3b248c77b6c2e'},Bakule,1-125-1-045-04,27.24719101,603,73.96351575,2021
4218,{'$oid': '61c8c8dee8e3b248c77b6d61'},Kabuuka,1-125-1-013-04,24.76190476,589,73.34465195,2021
