,_id,location_name,location_id,winner_percentage,registered_voters,voter_turnout,year
546,{'$oid': '61c8c8dae8e3b248c77b5ffe'},Wandago Catholic Church,3-049-1-072-24,64.05919662,498,97.99196787,2021
589,{'$oid': '61c8c8dae8e3b248c77b5f06'},Mwezi Primary School,3-049-1-019-02,70.6401766,935,99.2513369,2021
597,{'$oid': '61c8c8dae8e3b248c77b5f3f'},Namavundu T/Centre,3-049-1-034-02,52.46826516,727,99.03713893,2021
718,{'$oid': '61c8c8dae8e3b248c77b5f64'},Buyaga Penticostal Church,3-049-1-006-02,50.0,538,98.88475836,2021
730,{'$oid': '61c8c8dae8e3b248c77b5fef'},Bulowoza C.O.U,3-049-1-006-05,49.34725849,409,98.04400978,2021
743,{'$oid': '61c8c8dae8e3b248c77b5e81'},Universal Apostle Church,3-049-1-031-04,40.77328647,587,99.6592845,2021
982,{'$oid': '61c8c8dae8e3b248c77b5fc8'},Kigulu Church,3-049-1-006-01,47.87052811,641,98.28393136,2021
1108,{'$oid': '61c8c8dbe8e3b248c77b618a'},Buyemba P/School,3-049-1-068-03,40.18691589,242,91.32231405,2021
1224,{'$oid': '61c8c8dbe8e3b248c77b6128'},Nabittu Healing Church,3-049-1-003-02,42.59818731,367,93.73297003,2021
1310,{'$oid': '61c8c8dbe8e3b248c77b61fb'},Dembe Beach,3-049-1-040-01,24.23208191,340,88.52941176,2021
1361,{'$oid': '61c8c8dbe8e3b248c77b6187'},Kasolo Kamponye T/C,3-049-1-031-02,27.25527831,597,91.45728643,2021
1400,{'$oid': '61c8c8dbe8e3b248c77b60f7'},Nsumba Mosque,3-049-1-006-04,44.31818182,373,94.90616622,2021
1450,{'$oid': '61c8c8dbe8e3b248c77b60e5'},Naigeria Pentecostal Church,3-049-1-010-02,50.24271845,434,95.16129032,2021
1528,{'$oid': '61c8c8dbe8e3b248c77b636a'},Wabulungu T/C Magamaga  (O-Z) - At Bumanya Stage,3-049-1-072-09,55.55555556,219,83.56164384,2021
1700,{'$oid': '61c8c8dbe8e3b248c77b6309'},Ndaiga Market,3-049-1-027-01,74.62686567,479,84.55114823,2021
1707,{'$oid': '61c8c8dbe8e3b248c77b6347'},Namadhi T/Centre,3-049-1-034-04,42.41245136,632,83.86075949,2021
1776,{'$oid': '61c8c8dbe8e3b248c77b62ee'},Bukagabo Beach (N-Z),3-049-1-030-08,11.9047619,474,84.81012658,2021
1814,{'$oid': '61c8c8dbe8e3b248c77b6413'},Batch Health Centre (Clinic),3-049-1-072-20,54.30107527,459,81.91721133,2021
1847,{'$oid': '61c8c8dbe8e3b248c77b6334'},Walukoko T/Centre,3-049-1-007-03,75.98039216,490,84.08163265,2021
2738,{'$oid': '61c8c8dce8e3b248c77b648f'},Bubago T/Centre,3-049-1-001-01,58.36575875,648,80.86419753,2021
2778,{'$oid': '61c8c8dce8e3b248c77b6598'},Buwaaya Primary School (Ntafungirwa),3-049-1-001-04,61.14457831,426,79.342723,2021
3299,{'$oid': '61c8c8dde8e3b248c77b6b7f'},Maumu Borehole,3-049-1-045-01,30.70652174,523,74.37858509,2021
3670,{'$oid': '61c8c8dde8e3b248c77b69a9'},Goli,3-049-1-037-04,55.31914894,188,75.53191489,2021
4163,{'$oid': '61c8c8dee8e3b248c77b6dab'},Busenda Pri. School,3-049-1-026-11,61.88340807,642,73.20872274,2021
4701,{'$oid': '61c8c8dee8e3b248c77b6e33'},Nakirimira Beach (Nakirimira 'A'),3-049-1-027-04,68.30601093,511,72.99412916,2021
5450,{'$oid': '61c8c8dee8e3b248c77b70d3'},St. Mulumba Church,3-049-1-062-01,61.12956811,420,71.9047619,2021
5878,{'$oid': '61c8c8dee8e3b248c77b72a4'},Ibanga Primary School,3-049-1-004-03,53.88739946,539,71.24304267,2021
