,_id,location_name,location_id,winner_percentage,registered_voters,voter_turnout,year
187,{'$oid': '61c8c8dae8e3b248c77b5c8a'},Karangara Trading Centre,2-106-1-049-02,85.05154639,197,100.0,2021
689,{'$oid': '61c8c8dae8e3b248c77b5e8a'},Bitereko Pri Sch,2-106-1-048-03,93.00184162,550,99.63636364,2021
1106,{'$oid': '61c8c8dbe8e3b248c77b6186'},Kanyabwanga Sen Sec Sch,2-106-1-057-03,87.64940239,283,91.51943463,2021
1111,{'$oid': '61c8c8dbe8e3b248c77b61a4'},Kanyabwanga S/Cty Hqtrs,2-106-1-057-06,80.89171975,349,90.83094556,2021
1523,{'$oid': '61c8c8dbe8e3b248c77b6354'},Nyarubira-Burera,2-106-1-040-01,90.95022624,535,83.73831776,2021
1578,{'$oid': '61c8c8dbe8e3b248c77b62da'},Bugongo Catholic Church,2-106-1-047-03,91.11747851,824,85.07281553,2021
1621,{'$oid': '61c8c8dbe8e3b248c77b6383'},Katerampungu Trading Centre,2-106-1-055-06,86.66666667,263,83.26996198,2021
1644,{'$oid': '61c8c8dbe8e3b248c77b63d8'},Kiyanga Sub County Hqtrs,2-106-1-058-04,93.26923077,256,82.421875,2021
1808,{'$oid': '61c8c8dbe8e3b248c77b63f1'},Kigyende Health Centre,2-106-1-053-03,96.57534247,180,82.22222222,2021
2623,{'$oid': '61c8c8dce8e3b248c77b6672'},Rutti Trading Centre (A-L),2-106-1-037-01,85.78431373,534,78.27715356,2021
2840,{'$oid': '61c8c8dce8e3b248c77b65ab'},Nyambirizi Pentecostal Church,2-106-1-044-02,91.20879121,231,79.22077922,2021
3132,{'$oid': '61c8c8dde8e3b248c77b686d'},Karimbiro Catholic Church,2-106-1-046-05,90.35532995,263,76.42585551,2021
4720,{'$oid': '61c8c8dee8e3b248c77b6ebb'},Kayembe Trading Centre,2-106-1-060-03,81.16438356,414,72.70531401,2021
5756,{'$oid': '61c8c8dfe8e3b248c77b72db'},Mahwizi Pri Sch,2-106-1-021-01,83.46153846,378,71.16402116,2021
5837,{'$oid': '61c8c8dfe8e3b248c77b7373'},Kigyende Health Centre Ii,2-106-1-053-05,80.48780488,362,70.99447514,2021
6136,{'$oid': '61c8c8dfe8e3b248c77b7442'},Nyandago Church Ground (A-L),2-106-1-057-02,88.60759494,352,70.73863636,2021
6253,{'$oid': '61c8c8dfe8e3b248c77b7591'},Rucence C.O.U,2-106-1-056-05,81.30434783,337,70.3264095,2021
6380,{'$oid': '61c8c8dfe8e3b248c77b77a8'},Furuma C.O.U Compound,2-106-1-020-04,78.17258883,304,69.73684211,2021
6438,{'$oid': '61c8c8dfe8e3b248c77b7716'},Karokarungi 'A' Catholic Church,2-106-1-054-05,90.22222222,329,69.90881459,2021
6996,{'$oid': '61c8c8dfe8e3b248c77b77ce'},Nkinga Catholic Church,2-106-1-014-05,86.72566372,165,69.6969697,2021
7604,{'$oid': '61c8c8e0e8e3b248c77b78d9'},Ekibate,2-106-1-024-01,80.0,242,69.4214876,2021
7672,{'$oid': '61c8c8e0e8e3b248c77b7a54'},Kikani Pri Sch,2-106-1-024-02,86.91983122,349,69.05444126,2021
7677,{'$oid': '61c8c8e0e8e3b248c77b7a74'},Ijumo Pri Sch,2-106-1-010-01,87.17948718,510,69.01960784,2021
8078,{'$oid': '61c8c8e1e8e3b248c77b7c2d'},Kyabahesi C.O.U,2-106-1-005-04,90.16393443,271,68.63468635,2021
8171,{'$oid': '61c8c8e1e8e3b248c77b7d43'},Nyabubaare Catholic Church,2-106-1-049-04,84.25531915,354,68.36158192,2021
8256,{'$oid': '61c8c8e1e8e3b248c77b7bd5'},Kihengamo Pri Sch,2-106-1-006-01,88.70056497,521,68.71401152,2021
8454,{'$oid': '61c8c8e1e8e3b248c77b7c31'},Nyandago Church Ground (M-Z),2-106-1-057-05,83.87096774,459,68.62745098,2021
8517,{'$oid': '61c8c8e1e8e3b248c77b7c71'},Kamburara,2-106-1-055-07,92.14659686,280,68.57142857,2021
8804,{'$oid': '61c8c8e1e8e3b248c77b7f92'},Ndurumo Pri Sch,2-106-1-061-01,91.13149847,494,67.81376518,2021
9074,{'$oid': '61c8c8e2e8e3b248c77b8015'},Kati Parish Hqtrs,2-106-1-055-02,85.13011152,424,67.68867925,2021
9209,{'$oid': '61c8c8e2e8e3b248c77b8071'},Buyayo Green Hill Pri Sch,2-106-1-032-06,77.90055249,284,67.6056338,2021
