,_id,location_name,location_id,winner_percentage,registered_voters,voter_turnout,year
2243,{'$oid': '61c8c8dce8e3b248c77b679f'},Kamungu Hopeful Pri.Sch.,1-024-1-025-07,35.11111111,297,77.1043771,2021
2345,{'$oid': '61c8c8dce8e3b248c77b6749'},Kayijja Trading Centre,1-024-1-005-01,27.3015873,416,77.40384615,2021
2442,{'$oid': '61c8c8dce8e3b248c77b647a'},Nkuke Pri. Sch,1-024-1-008-04,29.62962963,369,81.0298103,2021
2628,{'$oid': '61c8c8dce8e3b248c77b66ab'},Sserinya Pri. Sch.,1-024-1-005-03,37.09273183,528,78.03030303,2021
3049,{'$oid': '61c8c8dde8e3b248c77b684a'},Kawololo Pri. Sch,1-024-1-026-02,39.1025641,409,76.52811736,2021
3122,{'$oid': '61c8c8dde8e3b248c77b69d4'},Minyinya Proper,1-024-1-026-01,31.96202532,419,75.4176611,2021
3133,{'$oid': '61c8c8dde8e3b248c77b6880'},Nnyondo Trading Centre,1-024-1-009-02,47.04301075,495,76.36363636,2021
3218,{'$oid': '61c8c8dde8e3b248c77b6914'},Kijonjo  C.O.U,1-024-1-007-05,26.959247650000002,428,75.93457944,2021
3256,{'$oid': '61c8c8dde8e3b248c77b6a3a'},Luwerekera Playground,1-024-1-027-04,25.72115385,596,75.16778523,2021
3726,{'$oid': '61c8c8dde8e3b248c77b69be'},Bulenge Catholic Church,1-024-1-009-03,26.03550296,453,75.49668874,2021
3975,{'$oid': '61c8c8dde8e3b248c77b6bb4'},Kayijja Trading Centre ( Nak-Z ),1-024-1-005-04,35.02538071,544,74.26470588,2021
4130,{'$oid': '61c8c8dee8e3b248c77b6c64'},Kalugondo Health Centre Ii,1-024-1-007-03,25.81602374,463,73.86609071,2021
4170,{'$oid': '61c8c8dee8e3b248c77b6de1'},Kaloddo - Kilokole,1-024-1-009-04,46.66666667,320,73.125,2021
