,_id,location_name,location_id,winner_percentage,registered_voters,voter_turnout,year
1503,{'$oid': '61c8c8dbe8e3b248c77b6274'},Nansololo Ii,3-064-1-031-04,47.2,438,86.52968037,2021
1636,{'$oid': '61c8c8dbe8e3b248c77b63c1'},Bugwabi T/C At School Compound,3-064-1-032-09,76.06837607,294,82.65306122,2021
1721,{'$oid': '61c8c8dbe8e3b248c77b63a2'},Mpanga - Mbebenyi'S Place,3-064-1-034-03,63.63636364,182,82.96703297,2021
1839,{'$oid': '61c8c8dbe8e3b248c77b62f7'},Bugedya,3-064-1-028-05,59.20577617,327,84.70948012,2021
2063,{'$oid': '61c8c8dce8e3b248c77b6663'},Buhangala Light Star Pri. Sch.,3-064-1-029-05,44.38040346,448,78.34821429,2021
2180,{'$oid': '61c8c8dce8e3b248c77b6617'},Kibuye T/C - St. Mary'S Pri. Sch.,3-064-1-027-09,46.93877551,253,78.65612648,2021
2262,{'$oid': '61c8c8dce8e3b248c77b6691'},Buyinda T/C,3-064-1-018-09,67.71300448,293,78.15699659,2021
2336,{'$oid': '61c8c8dce8e3b248c77b6703'},Nawampazyo Rock Locatedat Nawangoma A,3-064-1-021-06,74.83870968,206,77.66990291,2021
2497,{'$oid': '61c8c8dce8e3b248c77b660a'},Buzinge - Nangala,3-064-1-030-03,58.01104972,235,78.72340426,2021
2669,{'$oid': '61c8c8dce8e3b248c77b673a'},Kibuye,3-064-1-027-04,67.74193548,244,77.45901639,2021
2704,{'$oid': '61c8c8dce8e3b248c77b67b7'},Mulasi T/C,3-064-1-032-06,44.54148472,305,77.04918033,2021
2856,{'$oid': '61c8c8dce8e3b248c77b6624'},Kabutanya T/C,3-064-1-033-05,69.90740741,304,78.61842105,2021
2885,{'$oid': '61c8c8dce8e3b248c77b6692'},Kirumbi Church,3-064-1-015-11,66.39004149,325,78.15384615,2021
2939,{'$oid': '61c8c8dce8e3b248c77b66c9'},Buzaya T/C,3-064-1-027-08,65.92178771,462,77.92207792,2021
2988,{'$oid': '61c8c8dce8e3b248c77b6817'},Beeda C.O.U,3-064-1-027-12,60.29411765,275,76.72727273,2021
3047,{'$oid': '61c8c8dde8e3b248c77b6982'},Lwamba,3-064-1-027-03,64.65968586,509,75.63850688,2021
3126,{'$oid': '61c8c8dde8e3b248c77b69ec'},Lyada,3-064-1-034-06,51.08695652,491,75.35641548,2021
3196,{'$oid': '61c8c8dde8e3b248c77b6845'},Walyabila,3-064-1-032-05,68.72586873,341,76.53958944,2021
3279,{'$oid': '61c8c8dde8e3b248c77b6af3'},Nzirakayindi - Mango Tree,3-064-1-031-05,72.32375979,518,74.71042471,2021
3341,{'$oid': '61c8c8dde8e3b248c77b6ad9'},Nawaikoke Sub-County Hqrs A,3-064-1-032-01,72.29437229,313,74.76038339,2021
3405,{'$oid': '61c8c8dde8e3b248c77b6b54'},Mwanga Primary School,3-064-1-032-03,67.64705882,188,74.46808511,2021
3478,{'$oid': '61c8c8dde8e3b248c77b6bc4'},Bukamba Pri. Sch.,3-064-1-027-05,57.26495726,481,74.22037422,2021
3541,{'$oid': '61c8c8dde8e3b248c77b69a4'},Bukonde Pri. Sch.,3-064-1-019-02,61.92893401,274,75.54744526,2021
3548,{'$oid': '61c8c8dde8e3b248c77b6a21'},Kirama Pri. Sch.,3-064-1-018-03,66.07142857,315,75.23809524,2021
3585,{'$oid': '61c8c8dde8e3b248c77b6920'},Bukulira,3-064-1-001-06,39.56043956,253,75.88932806,2021
3613,{'$oid': '61c8c8dde8e3b248c77b69d2'},Kanankamba Iii,3-064-1-016-03,62.0,346,75.43352601,2021
3780,{'$oid': '61c8c8dde8e3b248c77b6b33'},Bukubaituba,3-064-1-033-02,77.41935484,499,74.5490982,2021
3809,{'$oid': '61c8c8dde8e3b248c77b6c23'},Kanabi Mosque,3-064-1-030-05,53.11778291,588,73.97959184,2021
3832,{'$oid': '61c8c8dde8e3b248c77b6ac9'},Nansololo I,3-064-1-031-03,54.34782609,250,74.8,2021
3886,{'$oid': '61c8c8dde8e3b248c77b6ab9'},Kyanfubba Trading Center,3-064-1-001-02,41.48471616,310,74.83870968,2021
3902,{'$oid': '61c8c8dde8e3b248c77b6b1a'},Beeda C.O.U,3-064-1-027-07,68.53932584,607,74.62932455,2021
4004,{'$oid': '61c8c8dee8e3b248c77b6c46'},Mugooda,3-064-1-028-04,47.71573604,533,73.92120075,2021
4118,{'$oid': '61c8c8dee8e3b248c77b6dd1'},Kalala,3-064-1-034-04,60.58394161,216,73.14814815,2021
4138,{'$oid': '61c8c8dee8e3b248c77b6cbb'},Lugonyola Catholic Church,3-064-1-034-07,44.44444444,342,73.68421053,2021
4164,{'$oid': '61c8c8dee8e3b248c77b6dac'},Nombe Church,3-064-1-032-08,62.88209607,321,73.20872274,2021
4252,{'$oid': '61c8c8dee8e3b248c77b6c81'},Wangobo Church Of Uganda,3-064-1-019-11,77.55102041,275,73.81818182,2021
4291,{'$oid': '61c8c8dee8e3b248c77b6d9c'},Bupyana  Pri. Sch.,3-064-1-009-04,54.75409836,452,73.2300885,2021
4350,{'$oid': '61c8c8dee8e3b248c77b6d72'},Bukonde T/C,3-064-1-019-04,58.54545455,386,73.31606218,2021
4371,{'$oid': '61c8c8dee8e3b248c77b6c2c'},Busunga P/S,3-064-1-002-13,49.4047619,242,73.96694215,2021
4386,{'$oid': '61c8c8dee8e3b248c77b6c7a'},Bugolyo T/C,3-064-1-034-05,54.00457666,596,73.82550336,2021
4483,{'$oid': '61c8c8dee8e3b248c77b6dcd'},Nawampiti Pri. Sch.,3-064-1-034-01,56.28019324,581,73.14974182,2021
4841,{'$oid': '61c8c8dee8e3b248c77b6ece'},Muhira Primary School,3-064-1-028-03,42.80155642,366,72.67759563,2021
4853,{'$oid': '61c8c8dee8e3b248c77b6f27'},Nsamule Pri. Sch.,3-064-1-033-01,69.43231441,634,72.55520505,2021
5138,{'$oid': '61c8c8dee8e3b248c77b703a'},Buluya Parents Pri. Sch.,3-064-1-028-06,65.68627451,567,72.1340388,2021
5417,{'$oid': '61c8c8dee8e3b248c77b71b7'},Walyabila,3-064-1-032-07,67.0,468,71.58119658,2021
5433,{'$oid': '61c8c8dee8e3b248c77b704a'},Bunnene - Tawuhidi Pri. Sch.,3-064-1-027-06,57.65306122,276,72.10144928,2021
5456,{'$oid': '61c8c8dee8e3b248c77b70f1'},Bulike,3-064-1-031-02,27.06270627,430,71.86046512,2021
5495,{'$oid': '61c8c8dee8e3b248c77b71ed'},Kilumira Junction,3-064-1-025-05,46.77419355,186,71.50537634,2021
5504,{'$oid': '61c8c8dee8e3b248c77b7239'},Buluya Parents Pri. School,3-064-1-028-02,56.84931507,633,71.40600316,2021
5594,{'$oid': '61c8c8dfe8e3b248c77b7344'},Lugonyola Catholic Church,3-064-1-034-08,59.8540146,594,71.04377104,2021
