,_id,location_name,location_id,winner_percentage,registered_voters,voter_turnout,year
4178,{'$oid': '61c8c8dee8e3b248c77b6e08'},Tilling Pri. Sch.,3-108-1-031-01,60.03584229,787,73.06226175,2021
5440,{'$oid': '61c8c8dee8e3b248c77b7079'},Okito Mango Tree,3-108-1-022-05,52.79503106,236,72.03389831,2021
5725,{'$oid': '61c8c8dfe8e3b248c77b7388'},Oceeren Mango Tree,3-108-1-020-01,73.50649351,558,70.96774194,2021
6274,{'$oid': '61c8c8dfe8e3b248c77b7691'},Koile Pri. Sch.,3-108-1-021-02,47.920434,801,70.03745318,2021
6280,{'$oid': '61c8c8dfe8e3b248c77b76b6'},Kobuin,3-108-1-062-01,51.1627907,780,70.0,2021
6986,{'$oid': '61c8c8dfe8e3b248c77b7770'},Late Ekek'S Mango Tree,3-108-1-022-04,54.25101215,361,69.80609418,2021
7374,{'$oid': '61c8c8e0e8e3b248c77b7b9b'},Akero Co-Operative Society,3-108-1-059-02,48.17927171,525,68.76190476,2021
7631,{'$oid': '61c8c8e0e8e3b248c77b79b7'},Aciisa Bore Hole,3-108-1-034-02,74.55357143,341,69.20821114,2021
7736,{'$oid': '61c8c8e0e8e3b248c77b7a85'},Kodike Pri. Sch.,3-108-1-029-01,73.10344828,442,69.00452489,2021
7783,{'$oid': '61c8c8e0e8e3b248c77b7850'},Okapel,3-108-1-020-02,70.58823529,565,69.55752212,2021
7899,{'$oid': '61c8c8e0e8e3b248c77b7a3a'},Abatai C.O.U.,3-108-1-010-01,76.96078431,304,69.07894737,2021
8612,{'$oid': '61c8c8e1e8e3b248c77b7f95'},Agule Catholic Church,3-108-1-018-01,46.06299213,379,67.81002639,2021
8677,{'$oid': '61c8c8e1e8e3b248c77b7daf'},Kadok Catholic Church,3-108-1-019-01,60.0,318,68.23899371,2021
8757,{'$oid': '61c8c8e1e8e3b248c77b7de0'},Kodike Pag Church,3-108-1-021-01,83.39552239,814,68.18181818,2021
8821,{'$oid': '61c8c8e1e8e3b248c77b7c25'},Ogiriai Pag Church,3-108-1-044-01,68.0,338,68.63905325,2021
8948,{'$oid': '61c8c8e1e8e3b248c77b7e30'},Akisim Catholic Church,3-108-1-014-01,72.53012048,621,68.11594203,2021
9150,{'$oid': '61c8c8e2e8e3b248c77b80dd'},Atiira Moru,3-108-1-012-02,49.53488372,680,67.5,2021
9284,{'$oid': '61c8c8e2e8e3b248c77b8115'},Amakio Borehole,3-108-1-004-01,59.19395466,630,67.46031746,2021
9450,{'$oid': '61c8c8e2e8e3b248c77b7fe0'},Agolitom Pri. Sch. (B-Z),3-108-1-060-04,50.54945055,561,67.73618538,2021
