,_id,location_name,location_id,winner_percentage,registered_voters,voter_turnout,year
4771,{'$oid': '61c8c8dee8e3b248c77b6e45'},Gang Pa Obina Community Borehole,4-110-1-004-04,58.62068966,122,72.95081967,2021
10525,{'$oid': '61c8c8e2e8e3b248c77b864a'},Gang Pa Ojul,4-110-1-015-07,71.65354331,202,66.33663366,2021
14076,{'$oid': '61c8c8e5e8e3b248c77b9388'},Lagaji,4-110-1-015-04,83.70786517,284,63.73239437,2021
14579,{'$oid': '61c8c8e5e8e3b248c77b9586'},Lodi Community School,4-110-1-012-03,45.33333333,374,63.36898396,2021
14729,{'$oid': '61c8c8e5e8e3b248c77b961c'},Ongai P 7 School,4-110-1-001-09,54.76190476,283,63.25088339,2021
15002,{'$oid': '61c8c8e6e8e3b248c77b9723'},Obira Primary School A,4-110-1-020-04,54.41176471,111,63.06306306,2021
15440,{'$oid': '61c8c8e6e8e3b248c77b98f4'},Aparanga Primary School,4-110-1-012-02,46.66666667,362,62.70718232,2021
16033,{'$oid': '61c8c8e7e8e3b248c77b9c23'},Gotngu Pr. Sch.,4-110-1-012-01,58.16993464,264,62.12121212,2021
16407,{'$oid': '61c8c8e7e8e3b248c77b9c07'},Junction,4-110-1-021-06,68.29268293,140,62.14285714,2021
16700,{'$oid': '61c8c8e7e8e3b248c77b9dab'},Lacek P 7 School,4-110-1-023-06,50.90909091,283,61.83745583,2021
18027,{'$oid': '61c8c8e8e8e3b248c77ba3e9'},Korobar P.7 Sch.,4-110-1-022-05,43.75,244,60.6557377,2021
18311,{'$oid': '61c8c8e8e8e3b248c77ba310'},Akago Te-Kituba,4-110-1-007-02,52.38095238,74,60.81081081,2021
19112,{'$oid': '61c8c8e9e8e3b248c77ba88a'},Paraa Lodge,4-110-1-015-03,78.0669145,472,59.74576271,2021
19185,{'$oid': '61c8c8e9e8e3b248c77ba6c5'},Agung P7 School B,4-110-1-005-02,55.98290598,401,60.09975062,2021
20021,{'$oid': '61c8c8e9e8e3b248c77bab18'},Te-Lapem,4-110-1-010-04,53.04054054,525,59.23809524,2021
20397,{'$oid': '61c8c8e9e8e3b248c77baba1'},Laminlatoo Pri. Sch.,4-110-1-008-02,42.69230769,455,59.12087912,2021
20712,{'$oid': '61c8c8e9e8e3b248c77bad6b'},Alokolum Gok P.7 Sch.,4-110-1-007-01,52.30125523,429,58.74125874,2021
20780,{'$oid': '61c8c8e9e8e3b248c77bae1d'},St. Kizito Pri School Bidati,4-110-1-019-05,52.67857143,418,58.61244019,2021
21137,{'$oid': '61c8c8eae8e3b248c77baebf'},Te-Okono,4-110-1-010-02,46.42857143,313,58.46645367,2021
22743,{'$oid': '61c8c8ebe8e3b248c77bb61b'},Paminyai Community Hall,4-110-1-003-03,45.26748971,440,56.81818182,2021
22784,{'$oid': '61c8c8ebe8e3b248c77bb5bf'},Purongo  Trading Centre Ii,4-110-1-015-02,67.1875,246,56.91056911,2021
22843,{'$oid': '61c8c8ebe8e3b248c77bb5cd'},Koch Coorom P7 School,4-110-1-010-03,41.12676056,645,56.89922481,2021
22900,{'$oid': '61c8c8ebe8e3b248c77bb56f'},Star Light Nursery School,4-110-1-022-06,38.73239437,272,56.98529412,2021
23527,{'$oid': '61c8c8ebe8e3b248c77bb959'},Goro Stores C,4-110-1-022-04,50.75528701,619,56.05815832,2021
