,_id,location_name,location_id,winner_percentage,registered_voters,voter_turnout,year
2096,{'$oid': '61c8c8dce8e3b248c77b6561'},Busansula,1-082-3-002-07,33.9673913,477,79.66457023,2021
2605,{'$oid': '61c8c8dce8e3b248c77b67f8'},Sanganzira P/School,1-082-3-020-01,31.9047619,557,76.84021544,2021
3466,{'$oid': '61c8c8dde8e3b248c77b6b47'},Vuluga,1-082-3-029-05,37.9204893,443,74.49209932,2021
3717,{'$oid': '61c8c8dde8e3b248c77b6958'},Kisu-Jute'S Compound,1-082-2-007-03,55.03355705,202,75.74257426,2021
3911,{'$oid': '61c8c8dde8e3b248c77b6b75'},Kimera P/School,1-082-3-020-02,33.60881543,500,74.4,2021
4182,{'$oid': '61c8c8dee8e3b248c77b6c37'},Kikajja-St. Maria Gorret Kikajja P/S,1-082-3-022-04,35.8490566,261,73.94636015,2021
4443,{'$oid': '61c8c8dee8e3b248c77b6c62'},Buyenje Kitawuluzi,1-082-2-006-07,45.75163399,222,73.87387387,2021
4480,{'$oid': '61c8c8dee8e3b248c77b6dbf'},Namaliga-Nsenya Pri. Sch.,1-082-2-007-06,64.0,660,73.18181818,2021
4500,{'$oid': '61c8c8dee8e3b248c77b6e21'},Kasininya - Shalom Nursery School,1-082-2-008-03,29.85074627,189,73.01587302,2021
4597,{'$oid': '61c8c8dee8e3b248c77b6f6e'},Gera-Musoke'S Home,1-082-3-015-01,32.63157895,265,72.45283019,2021
4778,{'$oid': '61c8c8dee8e3b248c77b6e96'},Kagere-Mutesa Foundation Sch.,1-082-2-005-05,40.2173913,272,72.79411765,2021
5022,{'$oid': '61c8c8dee8e3b248c77b70d5'},Ssebampitako-Trading Centre,1-082-2-005-02,50.37593985,210,71.9047619,2021
5031,{'$oid': '61c8c8dee8e3b248c77b7104'},Nakanya Active P/School,1-082-2-007-01,64.781491,561,71.83600713,2021
5119,{'$oid': '61c8c8dee8e3b248c77b7196'},Mzee Mubale'S Compound,1-082-3-009-13,65.30612245,148,71.62162162,2021
5155,{'$oid': '61c8c8dee8e3b248c77b70e5'},Gava P/School,1-082-3-021-04,16.47727273,256,71.875,2021
5172,{'$oid': '61c8c8dee8e3b248c77b7194'},Nakikunyu-Primary School,1-082-3-002-01,37.5,215,71.62790698,2021
5218,{'$oid': '61c8c8dee8e3b248c77b70f8'},Wananda-Trading Centre,1-082-2-005-03,41.70212766,341,71.84750733,2021
5525,{'$oid': '61c8c8dfe8e3b248c77b7307'},Kikwayi-Magulu Primary School,1-082-3-012-01,19.94750656,547,71.11517367,2021
5577,{'$oid': '61c8c8dee8e3b248c77b72c0'},Kasokoso-Playground,1-082-2-007-05,42.33576642,198,71.21212121,2021
5677,{'$oid': '61c8c8dfe8e3b248c77b73ce'},Bbibo- Bbibo Pri. Sch.,1-082-2-001-02,30.81761006,230,70.86956522,2021
5935,{'$oid': '61c8c8dee8e3b248c77b725a'},Nampanyi-Church Of Uganda,1-082-3-014-04,27.63157895,349,71.34670487,2021
6056,{'$oid': '61c8c8dfe8e3b248c77b7572'},Nakusubyaki C.O.U,1-082-2-001-01,38.61003861,388,70.36082474,2021
6135,{'$oid': '61c8c8dfe8e3b248c77b7439'},St. Claire Primary School,1-082-3-012-04,25.795053,417,70.74340528,2021
6495,{'$oid': '61c8c8dfe8e3b248c77b775d'},St. Nicholas Orthodox Church,1-082-3-008-06,35.20408163,295,69.83050847,2021
6818,{'$oid': '61c8c8dfe8e3b248c77b7721'},Seira,1-082-3-026-01,42.65306122,734,69.89100817,2021
7022,{'$oid': '61c8c8e0e8e3b248c77b787c'},Kiwungi P/School,1-082-3-027-03,42.95942721,620,69.51612903,2021
7134,{'$oid': '61c8c8e0e8e3b248c77b7949'},Naziwanga,1-082-3-018-03,36.64772727,518,69.30501931,2021
7676,{'$oid': '61c8c8e0e8e3b248c77b7a73'},Kalagala,1-082-3-015-07,34.14634146,439,69.02050114,2021
7782,{'$oid': '61c8c8e0e8e3b248c77b784b'},Lugala City Of The Lord Church,1-082-2-003-03,52.10526316,276,69.56521739,2021
7819,{'$oid': '61c8c8e0e8e3b248c77b799e'},Mr. Ssentongo'S Home,1-082-3-015-09,18.87550201,377,69.23076923,2021
7823,{'$oid': '61c8c8e0e8e3b248c77b79d0'},Kigaya-Landing Site,1-082-3-010-02,25.81395349,662,69.18429003,2021
8051,{'$oid': '61c8c8e1e8e3b248c77b7d96'},Bulunda-Namukuma Pri. Scch.,1-082-3-022-01,37.23958333,583,68.26758148,2021
8056,{'$oid': '61c8c8e1e8e3b248c77b7db7'},Ssanga-St. Vincent Pri. Sch.,1-082-2-014-02,47.61904762,277,68.23104693,2021
8273,{'$oid': '61c8c8e1e8e3b248c77b7c93'},Nsenge-Kinabi Umea Pri. Sch.,1-082-1-003-07,27.81954887,213,68.54460094,2021
8364,{'$oid': '61c8c8e1e8e3b248c77b7f9e'},Busansula,1-082-3-002-06,33.92857143,354,67.79661017,2021
8504,{'$oid': '61c8c8e1e8e3b248c77b7c20'},Nyemerwa-Primary School,1-082-3-014-02,39.25925926,405,68.64197531,2021
8676,{'$oid': '61c8c8e1e8e3b248c77b7dad'},Kikoma- At Stores,1-082-3-001-01,42.79661017,699,68.24034335,2021
8985,{'$oid': '61c8c8e1e8e3b248c77b7f23'},Koba-Primary School,1-082-3-002-03,28.68525896,377,67.90450928,2021
8991,{'$oid': '61c8c8e1e8e3b248c77b7f6b'},Late Ganja'S Compound,1-082-3-008-08,29.16666667,224,67.85714286,2021
9060,{'$oid': '61c8c8e2e8e3b248c77b8186'},Namaseke-Primary School,1-082-3-014-06,45.05928854,383,67.36292428,2021
9147,{'$oid': '61c8c8e2e8e3b248c77b80a5'},Kasokoso-N.F.A Quarters,1-082-2-019-01,44.26229508,188,67.55319149,2021
9157,{'$oid': '61c8c8e2e8e3b248c77b80fb'},Lubongo-Primary School,1-082-3-014-03,22.74143302,489,67.48466258,2021
