,_id,location_name,location_id,winner_percentage,registered_voters,voter_turnout,year
567,{'$oid': '61c8c8dae8e3b248c77b5e84'},Rubongi  Sec Sch,3-039-1-042-07,52.46478873,285,99.64912281,2021
581,{'$oid': '61c8c8dae8e3b248c77b5ed9'},Kakola,3-039-1-007-03,67.45283019,650,99.38461538,2021
596,{'$oid': '61c8c8dae8e3b248c77b5f3d'},Iyolwa Pri School Pot,3-039-1-029-01,70.17114914,420,99.04761905,2021
656,{'$oid': '61c8c8dae8e3b248c77b5f5c'},Panyangasi B,3-039-1-042-10,87.26287263,373,98.92761394,2021
761,{'$oid': '61c8c8dae8e3b248c77b5eed'},P'Ogwang (A-M),3-039-1-030-01,65.4109589,301,99.33554817,2021
870,{'$oid': '61c8c8dae8e3b248c77b6048'},Great Thinkers Pri.Sch,3-039-2-021-05,70.22160665,769,97.39921977,2021
877,{'$oid': '61c8c8dae8e3b248c77b6063'},Pentecostal Church,3-039-2-021-04,63.80952381,989,97.0677452,2021
988,{'$oid': '61c8c8dae8e3b248c77b601e'},Rochwa,3-039-1-032-04,56.92007797,526,97.71863118,2021
1033,{'$oid': '61c8c8dbe8e3b248c77b6161'},P'Ogwang (N-Z),3-039-1-030-05,75.35816619,388,92.26804124,2021
1055,{'$oid': '61c8c8dbe8e3b248c77b61f5'},Morkiswa Health Centre,3-039-1-006-04,85.90078329,432,88.65740741,2021
1078,{'$oid': '61c8c8dbe8e3b248c77b60c5'},Bumanda C.O.U,3-039-1-031-05,62.54416961,302,95.69536424,2021
1136,{'$oid': '61c8c8dbe8e3b248c77b609a'},John Yona'S Compound,3-039-1-030-04,62.06896552,367,96.45776567,2021
1144,{'$oid': '61c8c8dbe8e3b248c77b60e4'},Mikera Trading Centre,3-039-1-012-06,82.63565891,682,95.16129032,2021
1275,{'$oid': '61c8c8dbe8e3b248c77b60c7'},Fungwe Pri School,3-039-1-031-06,81.91082803,831,95.66787004,2021
1336,{'$oid': '61c8c8dbe8e3b248c77b60be'},Tiend Chieth-Gweno,3-039-1-030-02,59.3877551,520,95.76923077000001,2021
