,_id,location_name,location_id,winner_percentage,registered_voters,voter_turnout,year
1066,{'$oid': '61c8c8dbe8e3b248c77b6236'},Naigobya Community Primary School (N-Z),3-094-1-001-05,50.59382423,513,87.52436647,2021
2155,{'$oid': '61c8c8dce8e3b248c77b656a'},Naigobya T/Centre (A-M),3-094-1-001-01,51.13636364,358,79.60893855,2021
5299,{'$oid': '61c8c8dee8e3b248c77b71c1'},Naigobya Health Centre Iii (N-Z),3-094-1-001-06,66.20209059,422,71.56398104,2021
6861,{'$oid': '61c8c8dfe8e3b248c77b7713'},Nabitende Centre,3-094-1-017-05,71.12068966,339,69.91150442,2021
7185,{'$oid': '61c8c8e0e8e3b248c77b79cd'},Kyanvuma S/County,3-094-1-031-04,38.79310345,172,69.18604651,2021
8054,{'$oid': '61c8c8e1e8e3b248c77b7da3'},Kantenga,3-094-1-028-03,23.91304348,274,68.24817518,2021
8303,{'$oid': '61c8c8e1e8e3b248c77b7d6f'},Nakisenyi Centre A,3-094-1-008-02,44.26229508,183,68.30601093,2021
9569,{'$oid': '61c8c8e2e8e3b248c77b81cf'},Buwutu Centre,3-094-1-014-03,63.42042755,676,67.30769231,2021
10774,{'$oid': '61c8c8e2e8e3b248c77b86a9'},Idoome West Center,3-094-1-017-06,61.09324759,486,66.25514403,2021
10848,{'$oid': '61c8c8e2e8e3b248c77b8722'},Bulanga Town (A-M),3-094-1-043-04,36.66666667,136,66.17647059,2021
12309,{'$oid': '61c8c8e4e8e3b248c77b8d37'},Bwiri Centre,3-094-1-041-04,39.75903614,271,64.94464945,2021
12392,{'$oid': '61c8c8e4e8e3b248c77b8c13'},Bunafu Centre B Trading Centre,3-094-1-013-02,62.86644951,480,65.20833333,2021
13275,{'$oid': '61c8c8e4e8e3b248c77b8ff4'},Wandago,3-094-1-014-04,56.20767494,705,64.39716312,2021
13276,{'$oid': '61c8c8e4e8e3b248c77b8ffa'},Budondo Pri.Sch.,3-094-1-023-03,39.75903614,264,64.39393939,2021
13366,{'$oid': '61c8c8e4e8e3b248c77b9142'},Bulanga Pri Sch (A-M),3-094-1-043-03,44.31137725,279,64.15770609,2021
13609,{'$oid': '61c8c8e4e8e3b248c77b9321'},Nabimogo Parents Pr. Sch.,3-094-1-002-05,52.34899329,503,63.81709742,2021
13985,{'$oid': '61c8c8e4e8e3b248c77b9307'},Lambala (N-Z) - C.O.U,3-094-1-032-03,45.04950495,329,63.82978723,2021
14374,{'$oid': '61c8c8e5e8e3b248c77b939a'},Naimuli P/S,3-094-1-032-04,40.20618557,328,63.7195122,2021
14708,{'$oid': '61c8c8e5e8e3b248c77b95a6'},Bukooma Church Of Uganda,3-094-1-004-01,63.15789474,371,63.34231806,2021
14963,{'$oid': '61c8c8e5e8e3b248c77b9599'},Bwambuzi C.O.U,3-094-1-019-02,51.0,161,63.35403727,2021
15202,{'$oid': '61c8c8e6e8e3b248c77b97b7'},Kakooge T/C - Under Trees,3-094-1-005-03,49.81949458,459,62.96296296,2021
15658,{'$oid': '61c8c8e6e8e3b248c77b9a5c'},Bugabula Centre B,3-094-1-009-04,43.18181818,357,62.46498599,2021
