,_id,location_name,location_id,winner_percentage,registered_voters,voter_turnout,year
1194,{'$oid': '61c8c8dbe8e3b248c77b6244'},Omukanara Community Centre,2-109-1-033-05,86.31578947,111,87.38738739,2021
1489,{'$oid': '61c8c8dbe8e3b248c77b6220'},Kanunka Tea Collecting Centre,2-109-1-033-08,83.23353293,191,87.95811518,2021
1506,{'$oid': '61c8c8dbe8e3b248c77b6281'},Kyenkaka Trading Centre,2-109-1-030-06,83.48623853,132,86.36363636,2021
1510,{'$oid': '61c8c8dbe8e3b248c77b62b3'},Nyarubombora Catholic Church,2-109-1-021-07,93.82239382,308,85.71428571,2021
1574,{'$oid': '61c8c8dbe8e3b248c77b62d4'},Nyamihira C.O.U,2-109-1-028-07,87.80487805,101,85.14851485,2021
1598,{'$oid': '61c8c8dbe8e3b248c77b62fd'},Kaniga Trading Centre,2-109-1-016-03,75.96566524,280,84.64285714,2021
1638,{'$oid': '61c8c8dbe8e3b248c77b63c3'},Rwizi Trading Centre,2-109-1-002-05,94.93087558,265,82.64150943,2021
1661,{'$oid': '61c8c8dbe8e3b248c77b63cd'},Kayanja Pri Sch,2-109-1-033-03,79.47019868,189,82.53968254,2021
1679,{'$oid': '61c8c8dbe8e3b248c77b6404'},Boarder Trading Centre,2-109-1-023-07,95.703125,323,82.04334365,2021
1729,{'$oid': '61c8c8dbe8e3b248c77b63d4'},Ibariro/Kabingo,2-109-1-015-04,88.20960699,285,82.45614035,2021
1737,{'$oid': '61c8c8dbe8e3b248c77b6438'},Nyarubombora Cath Church,2-109-1-021-04,89.63414634,201,81.5920398,2021
1750,{'$oid': '61c8c8dbe8e3b248c77b6452'},Kanshenyi Shed,2-109-1-030-05,83.33333333,177,81.3559322,2021
1754,{'$oid': '61c8c8dbe8e3b248c77b6457'},Rukyeri Catholic Church,2-109-1-014-03,87.44588745,289,81.31487889,2021
1782,{'$oid': '61c8c8dbe8e3b248c77b631b'},Muziguru Trading Centre,2-109-1-023-05,90.86956522,275,84.36363636,2021
1790,{'$oid': '61c8c8dbe8e3b248c77b6357'},Kako Trading Centre,2-109-1-003-04,94.82758621,350,83.71428571,2021
1863,{'$oid': '61c8c8dbe8e3b248c77b63ce'},Kyenkaka Trading Centre,2-109-1-030-04,90.6779661,143,82.51748252,2021
1978,{'$oid': '61c8c8dbe8e3b248c77b6384'},Mirambi Community Centre,2-109-1-033-04,93.24324324,179,83.24022346,2021
1986,{'$oid': '61c8c8dbe8e3b248c77b63ef'},Rubengye Pri Sch,2-109-1-004-02,93.33333333,349,82.23495702,2021
1995,{'$oid': '61c8c8dbe8e3b248c77b643b'},Buhunga,2-109-1-021-05,88.03680982,407,81.57248157,2021
