,_id,location_name,location_id,winner_percentage,registered_voters,voter_turnout,year
1248,{'$oid': '61c8c8dbe8e3b248c77b61bd'},Kawongo T/C A (A-M),1-047-1-009-02,63.82978723,402,90.04975124,2021
4858,{'$oid': '61c8c8dee8e3b248c77b6f47'},Buguvu - Muteete,1-047-2-031-04,48.55491329,251,72.50996016,2021
6451,{'$oid': '61c8c8dfe8e3b248c77b779f'},Mbulakati- Madarasat,1-047-2-025-03,21.62740899,681,69.75036711,2021
6482,{'$oid': '61c8c8dfe8e3b248c77b76d4'},Kiswa R/C P/S,1-047-2-031-03,35.2,563,69.98223801,2021
6519,{'$oid': '61c8c8dfe8e3b248c77b77d3'},Wankyayiraki Church,1-047-2-013-05,21.31979695,287,69.68641115,2021
6543,{'$oid': '61c8c8dfe8e3b248c77b74a6'},Kisagazi Ground,1-047-2-015-03,30.53435115,211,70.61611374,2021
7260,{'$oid': '61c8c8e0e8e3b248c77b7ad0'},Namirembe - Sejobyo,1-047-2-031-02,32.85198556,412,68.93203883,2021
7721,{'$oid': '61c8c8e0e8e3b248c77b7a1c'},Kyanya C/U P/S,1-047-2-012-02,41.41414141,437,69.10755149,2021
9693,{'$oid': '61c8c8e2e8e3b248c77b822c'},Sokoso Pri. Sch.,1-047-1-011-05,53.74592834,479,67.22338205,2021
9813,{'$oid': '61c8c8e2e8e3b248c77b81f3'},Kiryamuli Church,1-047-2-013-04,36.95652174,275,67.27272727,2021
10041,{'$oid': '61c8c8e2e8e3b248c77b850b'},Nakatuli Primary School,1-047-1-011-06,43.53312303,488,66.59836066,2021
10151,{'$oid': '61c8c8e2e8e3b248c77b84c1'},Kyerima C/U P/S,1-047-1-022-02,33.66336634,156,66.66666667,2021
10253,{'$oid': '61c8c8e2e8e3b248c77b83cf'},Kokotero Ground,1-047-2-012-05,31.44329897,302,66.88741722,2021
10695,{'$oid': '61c8c8e2e8e3b248c77b85e0'},Wabukwa T/C,1-047-2-025-01,19.17293233,420,66.42857143,2021
10704,{'$oid': '61c8c8e2e8e3b248c77b862f'},Kauku Ground,1-047-2-012-06,38.04878049,327,66.36085627,2021
11041,{'$oid': '61c8c8e3e8e3b248c77b88c9'},Mirembe T/C,1-047-2-022-03,27.38095238,650,65.84615385,2021
11337,{'$oid': '61c8c8e3e8e3b248c77b8a56'},Namulanda C/U,1-047-2-014-04,21.60356347,714,65.54621849,2021
11984,{'$oid': '61c8c8e3e8e3b248c77b8b0f'},Kitatya 'C',1-047-1-028-04,31.85840708,367,65.39509537,2021
12121,{'$oid': '61c8c8e4e8e3b248c77b8d2a'},Naluwerere T/C,1-047-2-024-02,21.39303483,311,64.95176849,2021
12769,{'$oid': '61c8c8e4e8e3b248c77b8deb'},Kagoye - Wamala'S Compound,1-047-2-015-04,28.65497076,267,64.79400749,2021
12921,{'$oid': '61c8c8e4e8e3b248c77b8ef6'},Nazigo Jack & Jill [a-M],1-047-2-028-02,21.77777778,353,64.58923513,2021
13159,{'$oid': '61c8c8e4e8e3b248c77b9084'},Kalidasi - Benya Junction,1-047-2-022-01,23.88059701,266,64.28571429,2021
13274,{'$oid': '61c8c8e4e8e3b248c77b8fe6'},Kikwanya C/U P/School,1-047-2-024-03,28.50678733,354,64.40677966,2021
13297,{'$oid': '61c8c8e4e8e3b248c77b90a9'},Nazigo R/C [a-M],1-047-2-028-01,24.5,333,64.26426426,2021
13382,{'$oid': '61c8c8e4e8e3b248c77b8fe0'},Bukasa T/C,1-047-2-026-02,32.67605634,607,64.41515651,2021
13410,{'$oid': '61c8c8e4e8e3b248c77b90bb'},Bugatto R/C,1-047-1-013-07,40.29304029,428,64.25233645,2021
13583,{'$oid': '61c8c8e4e8e3b248c77b9254'},Kiteredde T/C,1-047-2-032-01,50.50505051,813,63.96063961,2021
13588,{'$oid': '61c8c8e4e8e3b248c77b926b'},Soona Islamic School,1-047-2-021-01,19.69111969,416,63.94230769,2021
13656,{'$oid': '61c8c8e4e8e3b248c77b9272'},Kasambya Umea,1-047-2-021-04,44.25,671,63.93442623,2021
13698,{'$oid': '61c8c8e4e8e3b248c77b91db'},Nalweweta T/C,1-047-2-010-03,51.23966942,395,64.05063291,2021
13929,{'$oid': '61c8c8e4e8e3b248c77b932d'},Bukamba C/U P/S,1-047-2-031-01,33.94039735,967,63.80558428,2021
14006,{'$oid': '61c8c8e5e8e3b248c77b936b'},Rwanda T/C,1-047-2-025-05,28.15533981,858,63.75291375,2021
14265,{'$oid': '61c8c8e5e8e3b248c77b940f'},Kigayaza Seventh Day Adv. P/S,1-047-2-023-04,40.74074074,352,63.63636364,2021
14347,{'$oid': '61c8c8e5e8e3b248c77b949a'},Kikonyogo P/S,1-047-2-031-05,28.23529412,277,63.53790614,2021
14536,{'$oid': '61c8c8e5e8e3b248c77b9677'},Seeta T/C [n-Z],1-047-2-026-08,31.45780051,660,63.18181818,2021
14545,{'$oid': '61c8c8e5e8e3b248c77b96c7'},Kyambogo L.C Meeting Place,1-047-2-020-05,29.31034483,377,63.12997347,2021
14587,{'$oid': '61c8c8e5e8e3b248c77b95b1'},Bisaka P/S,1-047-1-023-01,51.82186235,450,63.33333333,2021
14661,{'$oid': '61c8c8e5e8e3b248c77b961d'},Nazigo Demonstration,1-047-2-029-03,28.68852459,400,63.25,2021
14662,{'$oid': '61c8c8e5e8e3b248c77b9626'},Nakatovu L.C. Office,1-047-2-028-04,25.79617834,506,63.24110672,2021
14675,{'$oid': '61c8c8e5e8e3b248c77b9668'},Kyebanja Store,1-047-2-011-02,33.74613003,538,63.19702602,2021
14846,{'$oid': '61c8c8e5e8e3b248c77b95a8'},Seeta T/C [a-M],1-047-2-026-01,24.37275986,461,63.34056399,2021
14883,{'$oid': '61c8c8e5e8e3b248c77b96ee'},Kalagala  [a-M],1-047-2-021-03,35.56701031,626,63.09904153,2021
14945,{'$oid': '61c8c8e5e8e3b248c77b9707'},Kisoga Catholic Church [a-M],1-047-2-033-04,20.31746032,520,63.07692308,2021
15031,{'$oid': '61c8c8e6e8e3b248c77b9782'},Busaale Dispensary [a-M],1-047-2-011-01,25.54744526,454,62.99559471,2021
15092,{'$oid': '61c8c8e6e8e3b248c77b9871'},Bugonya C.O.U P/S,1-047-1-013-02,43.76731302,597,62.81407035,2021
15176,{'$oid': '61c8c8e6e8e3b248c77b98eb'},Kayonjo T/C,1-047-2-005-04,40.29304029,472,62.71186441,2021
15382,{'$oid': '61c8c8e6e8e3b248c77b98ec'},Nakaziba Mosque,1-047-2-013-02,26.57342657,472,62.71186441,2021
15583,{'$oid': '61c8c8e6e8e3b248c77b99f1'},Kasega Calvary Chapel,1-047-2-027-02,33.540372669999996,523,62.52390057,2021
15631,{'$oid': '61c8c8e6e8e3b248c77b9973'},Kibira God'S Glory Primary School,1-047-2-021-14,23.62204724,214,62.61682243,2021
15743,{'$oid': '61c8c8e6e8e3b248c77b9a93'},Salaama Kibirige'S Place,1-047-2-030-01,17.84140969,745,62.41610738,2021
15783,{'$oid': '61c8c8e6e8e3b248c77b9995'},Nakakonge Centre,1-047-2-029-01,19.68503937,834,62.58992806,2021
16138,{'$oid': '61c8c8e7e8e3b248c77b9c18'},Kkungu C/U P/S,1-047-2-022-04,21.23552124,441,62.13151927,2021
16204,{'$oid': '61c8c8e7e8e3b248c77b9bcf'},Bunyumya Church,1-047-2-014-01,21.13821138,632,62.1835443,2021
16300,{'$oid': '61c8c8e7e8e3b248c77b9ccf'},Nazigo Mosque [nam-Z],1-047-2-028-12,14.42622951,500,62.0,2021
16314,{'$oid': '61c8c8e6e8e3b248c77b9b3e'},Kangulumira R/C,1-047-2-021-02,25.26690391,464,62.28448276,2021
16368,{'$oid': '61c8c8e7e8e3b248c77b9cad'},Kiremezi Centre,1-047-2-030-02,23.01587302,611,62.0294599,2021
16473,{'$oid': '61c8c8e7e8e3b248c77b9bdd'},Maasa T/C,1-047-1-024-03,33.51206434,645,62.17054264,2021
16631,{'$oid': '61c8c8e7e8e3b248c77b9d61'},Kangulumira C/U P/S,1-047-2-021-07,34.30127042,908,61.89427313,2021
16658,{'$oid': '61c8c8e7e8e3b248c77b9e09'},Kyamimbi Catholic Church,1-047-2-010-02,23.79310345,489,61.75869121,2021
16703,{'$oid': '61c8c8e7e8e3b248c77b9de5'},Namizo B,1-047-1-019-05,55.07246377,369,61.78861789,2021
16832,{'$oid': '61c8c8e7e8e3b248c77b9dfb'},Kyampisi Quran School,1-047-2-029-04,25.14619883,565,61.7699115,2021
16870,{'$oid': '61c8c8e7e8e3b248c77b9d26'},Busagazi Serugga'S Place,1-047-2-028-06,25.67975831,549,61.93078324,2021
16872,{'$oid': '61c8c8e7e8e3b248c77b9d2c'},Bukeeka Moslem P/S B,1-047-2-022-06,25.36764706,457,61.92560175,2021
16982,{'$oid': '61c8c8e7e8e3b248c77b9eb1'},Bugadu Tc,1-047-2-001-08,41.81818182,198,61.61616162,2021
16997,{'$oid': '61c8c8e7e8e3b248c77b9ee5'},Kiribedda C/U,1-047-2-028-05,18.48341232,354,61.5819209,2021
17005,{'$oid': '61c8c8e7e8e3b248c77b9f35'},Mataba Islamic,1-047-2-014-05,16.39344262,712,61.51685393,2021
17028,{'$oid': '61c8c8e7e8e3b248c77b9fe7'},Mark P/S,1-047-1-028-01,34.29487179,513,61.40350877,2021
17081,{'$oid': '61c8c8e7e8e3b248c77b9f75'},Kakowekoowe L.C Meeting Place,1-047-2-017-04,17.28395062,135,61.48148148,2021
17099,{'$oid': '61c8c8e7e8e3b248c77ba04b'},Katikamu Ground,1-047-2-011-03,30.97826087,331,61.32930514,2021
