,_id,location_name,location_id,winner_percentage,registered_voters,voter_turnout,year
618,{'$oid': '61c8c8dae8e3b248c77b5fc5'},Sooko Trading Centre,2-061-2-009-02,93.10344828,531,98.30508475,2021
884,{'$oid': '61c8c8dae8e3b248c77b5ea2'},Kashebeya Trading Centre,2-061-2-017-01,97.81976744,693,99.56709957,2021
923,{'$oid': '61c8c8dae8e3b248c77b5ff1'},Ibanda Mixed Pri Sch,2-061-1-011-01,88.29981718,561,98.03921569,2021
1201,{'$oid': '61c8c8dbe8e3b248c77b6262'},Bwahwa Pri. Sch,2-061-1-015-02,94.79166667,114,86.84210526,2021
1278,{'$oid': '61c8c8dbe8e3b248c77b60d3'},Bihanga,2-061-2-007-05,100.0,132,95.45454545,2021
1501,{'$oid': '61c8c8dbe8e3b248c77b6276'},Karambi Pri Sch,2-061-2-017-02,90.77155825,770,86.49350649,2021
1807,{'$oid': '61c8c8dbe8e3b248c77b63e7'},Rwobuzizi Catholic Church,2-061-1-019-01,86.94267516,395,82.27848101,2021
2056,{'$oid': '61c8c8dce8e3b248c77b662a'},Itabyama Trading Centre,2-061-2-018-01,91.875,411,78.58880779,2021
2093,{'$oid': '61c8c8dce8e3b248c77b6548'},Omukavera Trading Centre,2-061-2-003-01,93.48837209,541,79.85212569,2021
2116,{'$oid': '61c8c8dce8e3b248c77b660f'},Kijongo Ii Lc I Hqtrs,2-061-2-014-05,86.99421965,446,78.69955157,2021
2232,{'$oid': '61c8c8dce8e3b248c77b6744'},Kogabi Catholic Church Compound,2-061-2-020-06,93.86503067,217,77.41935484,2021
2294,{'$oid': '61c8c8dce8e3b248c77b679b'},Ruyonza Catholic Church,2-061-1-021-04,84.26966292,118,77.11864407,2021
2580,{'$oid': '61c8c8dce8e3b248c77b6759'},Rwenkobwa Catholic,2-061-2-015-01,89.373297,477,77.35849057,2021
2770,{'$oid': '61c8c8dce8e3b248c77b6569'},Kasese Trading Centre,2-061-1-015-03,98.77300613,206,79.61165049,2021
2782,{'$oid': '61c8c8dce8e3b248c77b65b0'},Bwahwa Pri. Sch,2-061-1-015-04,84.8,173,79.19075145,2021
2870,{'$oid': '61c8c8dce8e3b248c77b6626'},Muziza Pri Sch,2-061-2-003-03,92.85714286,360,78.61111111,2021
2924,{'$oid': '61c8c8dce8e3b248c77b67cd'},Kigunga Pri Sch,2-061-2-027-04,96.69811321,278,76.97841727,2021
3077,{'$oid': '61c8c8dde8e3b248c77b6934'},Kagando Catholic Church,2-061-1-018-04,92.04244032,513,75.82846004,2021
3114,{'$oid': '61c8c8dde8e3b248c77b6998'},Ryabatenga Sec Sch,2-061-2-021-01,94.39461883,635,75.59055118,2021
3373,{'$oid': '61c8c8dde8e3b248c77b6c02'},Nyarukiika Play Ground Ii,2-061-2-026-05,88.54166667,266,74.06015038,2021
3511,{'$oid': '61c8c8dde8e3b248c77b68cc'},Rwebikoona Trading Centre,2-061-2-021-04,85.33333333,306,76.14379085,2021
3534,{'$oid': '61c8c8dde8e3b248c77b6976'},Rwenkuba Pri Sch,2-061-2-010-03,91.12627986,785,75.66878981,2021
3640,{'$oid': '61c8c8dde8e3b248c77b68e3'},Crested Junior Pri Sch,2-061-2-006-07,94.80519481,326,76.07361963,2021
3757,{'$oid': '61c8c8dde8e3b248c77b6a5e'},Kambendyaho Trading Centre,2-061-2-012-03,89.0625,614,75.08143322,2021
3805,{'$oid': '61c8c8dde8e3b248c77b6c00'},Kanyegaramire Trading Centre,2-061-2-011-03,90.98360656,667,74.06296852,2021
3818,{'$oid': '61c8c8dde8e3b248c77b6a61'},Rwizogoro Catholic Church,2-061-2-028-05,93.39933993,433,75.05773672,2021
3914,{'$oid': '61c8c8dde8e3b248c77b6b80'},Kagyera Preparatory Sch,2-061-2-020-02,91.4893617,320,74.375,2021
4063,{'$oid': '61c8c8dee8e3b248c77b6e1b'},Ntusi I Lc I Hqtrs,2-061-2-001-05,83.95989975,556,73.02158273,2021
4067,{'$oid': '61c8c8dee8e3b248c77b6c3f'},Karutusi Trading Centre,2-061-2-019-06,92.71523179,211,73.93364929,2021
4298,{'$oid': '61c8c8dee8e3b248c77b6ddc'},Nyakabungo Parish Hqtrs,2-061-2-008-03,88.93129771,361,73.13019391,2021
4324,{'$oid': '61c8c8dee8e3b248c77b6cb4'},Rwencundezi Trading Centre,2-061-2-009-01,90.76923077000001,441,73.69614512,2021
4448,{'$oid': '61c8c8dee8e3b248c77b6c8a'},Katengyeto Trading Centre,2-061-2-004-02,92.37057221,500,73.8,2021
4534,{'$oid': '61c8c8dee8e3b248c77b6eed'},St. Benard'S Pri.Schl,2-061-2-025-05,89.14728682,358,72.62569832,2021
4564,{'$oid': '61c8c8dee8e3b248c77b6fb7'},Obwerere Playground,2-061-2-025-04,91.81494662,394,72.33502538,2021
4573,{'$oid': '61c8c8dee8e3b248c77b6e87'},Kibande Pri Sch,2-061-2-028-03,95.77464789,401,72.81795511,2021
4685,{'$oid': '61c8c8dee8e3b248c77b6f82'},Kigunga Playground,2-061-2-027-01,93.91891892,627,72.40829346,2021
4691,{'$oid': '61c8c8dee8e3b248c77b6fac'},Karangara Coop. Grounds,2-061-2-029-05,87.3015873,264,72.34848485,2021
4697,{'$oid': '61c8c8dee8e3b248c77b6fd5'},Kinagamukono Trading Centre,2-061-2-014-03,90.7120743,451,72.28381375,2021
4772,{'$oid': '61c8c8dee8e3b248c77b6e4a'},Rwenshoga,2-061-2-012-09,88.40262582,632,72.94303797,2021
4787,{'$oid': '61c8c8dee8e3b248c77b6ee4'},Kisenyi Trading Centre,2-061-1-018-06,91.10070258,603,72.63681592,2021
4862,{'$oid': '61c8c8dee8e3b248c77b6f8d'},Rwemirama Pri Sch,2-061-2-018-02,91.04477612,384,72.39583333,2021
4866,{'$oid': '61c8c8dee8e3b248c77b6f9b'},Bihanga,2-061-2-007-04,95.26462396,496,72.37903226,2021
4895,{'$oid': '61c8c8dee8e3b248c77b6eb6'},Kategure Pri Sch,2-061-1-017-07,84.0625,462,72.72727273,2021
4910,{'$oid': '61c8c8dee8e3b248c77b6f04'},Kacwampare Trading Centre,2-061-1-015-06,92.46031746,354,72.59887006,2021
5183,{'$oid': '61c8c8dee8e3b248c77b7023'},God'S Way Pri Sch,2-061-2-012-13,95.3002611,546,72.16117216,2021
5265,{'$oid': '61c8c8dee8e3b248c77b70a9'},Karama Trading Centre,2-061-2-002-02,91.70212766,660,71.96969697,2021
5281,{'$oid': '61c8c8dee8e3b248c77b7141'},Kigunga Catholic Church,2-061-2-027-03,93.13984169,545,71.74311927,2021
5454,{'$oid': '61c8c8dee8e3b248c77b70e8'},Rwambu I Ruyoka'S Compound,2-061-2-014-04,85.01362398,519,71.86897881,2021
5509,{'$oid': '61c8c8dee8e3b248c77b7274'},State Trading Centre,2-061-2-016-03,87.30650155,460,71.30434783,2021
5533,{'$oid': '61c8c8dfe8e3b248c77b7336'},Rwenyawawa Trading Centre,2-061-2-012-02,88.17966903,615,71.05691057,2021
5534,{'$oid': '61c8c8dfe8e3b248c77b7357'},Kashozi Trading Centre,2-061-2-004-03,93.48659004,742,71.02425876,2021
5697,{'$oid': '61c8c8dee8e3b248c77b72aa'},Rwobuhungye Church,2-061-2-027-02,96.0,146,71.23287671,2021
