,_id,location_name,location_id,winner_percentage,registered_voters,voter_turnout,year
2445,{'$oid': '61c8c8dce8e3b248c77b64a4'},Dec Corner,4-085-1-017-02,67.83216783,187,80.7486631,2021
3051,{'$oid': '61c8c8dde8e3b248c77b6863'},Ywaya P.7 School,4-085-1-005-05,62.16216216,102,76.47058824,2021
3374,{'$oid': '61c8c8dde8e3b248c77b6c09'},Lobule Okejo Tree,4-085-1-003-02,71.51898734,235,74.04255319,2021
3862,{'$oid': '61c8c8dde8e3b248c77b6b98'},Child Care Palabek,4-085-1-025-09,72.72727273,74,74.32432432,2021
4494,{'$oid': '61c8c8dee8e3b248c77b6e0e'},Lomwaka P/7 School,4-085-1-004-03,62.13017751,256,73.046875,2021
4504,{'$oid': '61c8c8dee8e3b248c77b6e36'},Atiba,4-085-1-042-01,65.18518519,211,72.98578199,2021
5035,{'$oid': '61c8c8dee8e3b248c77b711f'},Olworngu Market,4-085-1-034-02,38.02816901,202,71.78217822,2021
6180,{'$oid': '61c8c8dfe8e3b248c77b75a7'},Polucire,4-085-1-001-01,84.72906404,643,70.29548989,2021
6310,{'$oid': '61c8c8dfe8e3b248c77b7774'},Katum P.7 School,4-085-1-017-01,62.3655914,149,69.79865772,2021
6447,{'$oid': '61c8c8dfe8e3b248c77b777f'},Logede Nutrition School,4-085-1-006-02,76.19047619,235,69.78723404,2021
6679,{'$oid': '61c8c8dfe8e3b248c77b7526'},Pawach H/Centre Ii,4-085-1-004-04,71.03448276,450,70.44444444,2021
6896,{'$oid': '61c8c8dfe8e3b248c77b7428'},Gang Pa Apire,4-085-1-017-05,66.14173228,195,70.76923077000001,2021
7207,{'$oid': '61c8c8e0e8e3b248c77b79fe'},Agulaodiciri,4-085-1-001-02,70.13888889,243,69.13580247,2021
7285,{'$oid': '61c8c8e0e8e3b248c77b7b1c'},Paloga Trading Centre,4-085-1-029-05,50.24630542,318,68.86792453,2021
7615,{'$oid': '61c8c8e0e8e3b248c77b791b'},Goloro Kituba Tree,4-085-1-005-03,67.5,124,69.35483871,2021
7657,{'$oid': '61c8c8e0e8e3b248c77b79e2'},Berlobo Market Place,4-085-1-012-01,65.73426573,227,69.16299559,2021
7797,{'$oid': '61c8c8e0e8e3b248c77b78aa'},Gang Pa Odano Ametago,4-085-1-017-06,80.70175439,95,69.47368421,2021
8109,{'$oid': '61c8c8e1e8e3b248c77b7d0b'},Katum Health Centre Ii,4-085-1-017-03,56.10561056,494,68.42105263,2021
8401,{'$oid': '61c8c8e1e8e3b248c77b7ec5'},Katebu,4-085-1-030-05,53.2,381,67.97900262,2021
8947,{'$oid': '61c8c8e1e8e3b248c77b7e25'},Oryang-Tee Mayembe,4-085-1-016-03,50.44247788,182,68.13186813,2021
9597,{'$oid': '61c8c8e2e8e3b248c77b828c'},Itiba,4-085-1-029-01,59.43661972,551,67.15063521,2021
9710,{'$oid': '61c8c8e2e8e3b248c77b82a5'},Doglukutu Parent'S School,4-085-1-047-01,73.38709677,590,67.11864407,2021
9748,{'$oid': '61c8c8e2e8e3b248c77b81f7'},Lacara P.7 School,4-085-1-034-04,56.37860082,385,67.27272727,2021
9753,{'$oid': '61c8c8e2e8e3b248c77b8221'},Mati-Inge-Tee Okworo,4-085-1-015-03,57.52688172,293,67.23549488,2021
