,_id,location_name,location_id,winner_percentage,registered_voters,voter_turnout,year
498,{'$oid': '61c8c8dae8e3b248c77b5e68'},Buyamba Pentacostal Church,3-083-1-030-05,36.12716763,355,99.71830986,2021
540,{'$oid': '61c8c8dae8e3b248c77b5fd5'},Kamuli Centre,3-083-1-036-06,61.88118812,222,98.1981982,2021
768,{'$oid': '61c8c8dae8e3b248c77b5f15'},Igwaya,3-083-1-037-06,69.35229068,638,99.21630094,2021
816,{'$oid': '61c8c8dae8e3b248c77b5e8d'},Kirimwa Market,3-083-1-037-02,66.40316206,784,99.61734694,2021
835,{'$oid': '61c8c8dae8e3b248c77b5f28'},Kinamagiira T/C,3-083-1-037-07,69.19739696,475,99.15789474,2021
854,{'$oid': '61c8c8dae8e3b248c77b5fc2'},Kirimunseege Church,3-083-1-008-05,59.7582038,600,98.33333333,2021
1048,{'$oid': '61c8c8dbe8e3b248c77b61df'},Miru Pri Sch,3-083-1-037-03,79.20353982,258,89.14728682,2021
1215,{'$oid': '61c8c8dbe8e3b248c77b60e3'},Kiguli Trading Centre,3-083-1-037-11,74.10358566,269,95.16728625,2021
1454,{'$oid': '61c8c8dbe8e3b248c77b60fd'},Kitoiki Borehole,3-083-1-035-05,73.25581395,286,94.75524476,2021
1470,{'$oid': '61c8c8dbe8e3b248c77b616e'},Butakoma Trading Centre,3-083-1-037-08,73.79310345,489,92.02453988,2021
2235,{'$oid': '61c8c8dce8e3b248c77b6748'},Kitoiki Borehole,3-083-1-035-09,66.07929515,301,77.40863787,2021
2570,{'$oid': '61c8c8dce8e3b248c77b66ed'},Mulali Cath Church,3-083-1-037-12,82.68656716,432,77.77777778,2021
2762,{'$oid': '61c8c8dce8e3b248c77b6541'},Kanantege T/C,3-083-1-009-06,73.76237624,537,79.88826816,2021
2769,{'$oid': '61c8c8dce8e3b248c77b6568'},Kamugoya Pri Sch,3-083-1-033-01,65.64417178,628,79.61783439,2021
2774,{'$oid': '61c8c8dce8e3b248c77b6580'},Ndhwedhwe P/School,3-083-1-016-03,74.03314917,234,79.48717949,2021
2898,{'$oid': '61c8c8dce8e3b248c77b66e3'},Kidera Pri Sch,3-083-1-009-05,53.76884422,523,77.82026769,2021
3562,{'$oid': '61c8c8dde8e3b248c77b6876'},Igwaya Corner/Igwaya,3-083-1-035-04,50.65616798,525,76.38095238,2021
3795,{'$oid': '61c8c8dde8e3b248c77b6ba8'},Under Freedom Tree Bugalu,3-083-1-033-05,79.39698492,284,74.29577465,2021
4704,{'$oid': '61c8c8dee8e3b248c77b6e4c'},Bamutye Pri.Sch,3-083-1-035-10,66.8852459,425,72.94117647,2021
4840,{'$oid': '61c8c8dee8e3b248c77b6ecb'},Nabigwo T/C,3-083-1-010-04,81.5625,443,72.68623025,2021
4869,{'$oid': '61c8c8dee8e3b248c77b6fc2'},Mpunde Trading C.,3-083-1-032-01,63.5883905,542,72.32472325,2021
4905,{'$oid': '61c8c8dee8e3b248c77b6eec'},Mulali Cath Church,3-083-1-037-05,57.32484076,453,72.62693157,2021
5072,{'$oid': '61c8c8dee8e3b248c77b7032'},Butooli Apostles Church,3-083-1-038-01,75.11111111,341,72.14076246,2021
5121,{'$oid': '61c8c8dee8e3b248c77b71a7'},Kasanga Church/Kasanga,3-083-1-035-03,83.47457627,345,71.5942029,2021
5126,{'$oid': '61c8c8dee8e3b248c77b71c9'},Innula Catholic Pri Sch,3-083-1-025-04,73.7804878,232,71.55172414,2021
5250,{'$oid': '61c8c8dee8e3b248c77b7030'},Ndyemeire Centre,3-083-1-016-01,64.22018349,377,72.14854111,2021
5423,{'$oid': '61c8c8dee8e3b248c77b71ec'},Nakawa A Church,3-083-1-011-02,55.90778098,544,71.50735294,2021
5846,{'$oid': '61c8c8dfe8e3b248c77b739c'},Nabigwo T/C,3-083-1-010-06,72.23719677,530,70.94339623,2021
5947,{'$oid': '61c8c8dee8e3b248c77b7287'},St. Peter'S Ntaala,3-083-1-011-06,66.28787879,383,71.27937337,2021
6081,{'$oid': '61c8c8dfe8e3b248c77b7466'},Bulunda Freedom Tree,3-083-1-038-02,57.09876543,488,70.69672131,2021
6652,{'$oid': '61c8c8dfe8e3b248c77b742a'},Buyumba Muwolo,3-083-1-035-02,67.29559748,236,70.76271186,2021
6677,{'$oid': '61c8c8dfe8e3b248c77b7514'},Bodorio T/C,3-083-1-034-07,63.26530612,210,70.47619048,2021
6928,{'$oid': '61c8c8dfe8e3b248c77b759c'},Bubeeko Bore Hole,3-083-1-026-02,44.29967427,448,70.3125,2021
6977,{'$oid': '61c8c8dfe8e3b248c77b7723'},Bubanda-Kibira Borehole,3-083-1-023-12,44.75806452,362,69.88950276,2021
