,_id,location_name,location_id,winner_percentage,registered_voters,voter_turnout,year
1049,{'$oid': '61c8c8dbe8e3b248c77b61e3'},Tukum Church Of Christ,3-021-1-030-04,77.6504298,412,89.0776699,2021
2060,{'$oid': '61c8c8dce8e3b248c77b6635'},Kakures A,3-021-1-064-02,60.46511628,396,78.53535354,2021
2286,{'$oid': '61c8c8dce8e3b248c77b676c'},Okonai Presbyterian Church,3-021-1-064-03,70.28571429,251,77.29083665,2021
2438,{'$oid': '61c8c8dce8e3b248c77b645a'},Okukunyai P.A.G Church,3-021-1-064-04,79.16666667,187,81.28342246,2021
2980,{'$oid': '61c8c8dce8e3b248c77b67e6'},Akolitorom P/S,3-021-1-033-01,77.67295597,437,76.88787185,2021
3716,{'$oid': '61c8c8dde8e3b248c77b6930'},Aaduka Church,3-021-1-030-02,75.06702413,501,75.84830339,2021
4352,{'$oid': '61c8c8dee8e3b248c77b6d7f'},Kamuno,3-021-1-060-06,75.72254335,247,73.27935223,2021
4517,{'$oid': '61c8c8dee8e3b248c77b6e86'},Otido Pentecostal Church,3-021-2-012-02,56.83453237,596,72.81879195,2021
4535,{'$oid': '61c8c8dee8e3b248c77b6ef1'},Oluwa Deliverance Church,3-021-1-064-05,69.16666667,515,72.62135922,2021
4607,{'$oid': '61c8c8dee8e3b248c77b6faa'},Alemen,3-021-1-045-01,62.2327791,604,72.35099338,2021
5098,{'$oid': '61c8c8dee8e3b248c77b7101'},Otiisa Parish Land,3-021-1-040-02,55.46448087,522,71.83908046,2021
5415,{'$oid': '61c8c8dee8e3b248c77b71b4'},Okudu,3-021-1-065-02,72.89719626,454,71.58590308,2021
5945,{'$oid': '61c8c8dee8e3b248c77b727e'},Akide Primary School,3-021-1-025-01,61.81818182,425,71.29411765,2021
5971,{'$oid': '61c8c8dfe8e3b248c77b7339'},Aojamorok,3-021-1-069-01,67.66169154,570,71.05263158,2021
6047,{'$oid': '61c8c8dfe8e3b248c77b7546'},Onyakello -A(A),3-021-1-060-01,61.81818182,250,70.4,2021
6134,{'$oid': '61c8c8dfe8e3b248c77b7424'},Omiebe Okebesi,3-021-1-057-07,70.96774194,325,70.76923077000001,2021
6139,{'$oid': '61c8c8dfe8e3b248c77b7451'},Abosan Bore Hole,3-021-2-006-01,67.58893281,748,70.72192513,2021
6245,{'$oid': '61c8c8dfe8e3b248c77b753e'},Oput,3-021-1-053-02,40.96774194,463,70.41036717,2021
6383,{'$oid': '61c8c8dfe8e3b248c77b77be'},Omiebe Achilun,3-021-1-024-02,81.20950324,690,69.71014493,2021
6395,{'$oid': '61c8c8dfe8e3b248c77b75d3'},Kodokoto,3-021-1-056-02,55.61497326,279,70.25089606,2021
6471,{'$oid': '61c8c8dfe8e3b248c77b767e'},Okanyumo Pag Church,3-021-2-011-01,63.42182891,511,70.05870841,2021
6555,{'$oid': '61c8c8dfe8e3b248c77b7512'},Obosoi Primary School,3-021-1-017-02,43.97163121,210,70.47619048,2021
6654,{'$oid': '61c8c8dfe8e3b248c77b7444'},Atuitui Primary School,3-021-1-029-01,57.2815534,164,70.73170732,2021
6776,{'$oid': '61c8c8dfe8e3b248c77b778c'},Obule Akol Tree Meeting Centre,3-021-1-033-02,69.36619718,440,69.77272727,2021
6909,{'$oid': '61c8c8dfe8e3b248c77b74b7'},Kapasak Pri Sch,3-021-1-037-02,70.50691244,323,70.58823529,2021
6971,{'$oid': '61c8c8dfe8e3b248c77b76f9'},Olasai P. A. G Church,3-021-1-057-08,56.27906977,316,69.93670886,2021
7188,{'$oid': '61c8c8e0e8e3b248c77b79dd'},Oladot Ogasian Pag Church,3-021-1-065-01,77.6371308,360,69.16666667,2021
7248,{'$oid': '61c8c8e0e8e3b248c77b7aad'},Okaruka,3-021-1-060-08,76.53061224,145,68.96551724,2021
7320,{'$oid': '61c8c8e0e8e3b248c77b7a35'},St Peters Catholic Church,3-021-1-056-03,54.06976744,262,69.08396947,2021
7642,{'$oid': '61c8c8e0e8e3b248c77b7b7d'},Ojie,3-021-1-046-02,60.32388664,378,68.78306878,2021
8047,{'$oid': '61c8c8e1e8e3b248c77b7d76'},Olumot,3-021-1-045-02,60.49382716,738,68.29268293,2021
8149,{'$oid': '61c8c8e1e8e3b248c77b7c83'},Ouriesik Community Meeting Place,3-021-1-064-06,50.96153846,318,68.55345912,2021
