,_id,location_name,location_id,winner_percentage,registered_voters,voter_turnout,year
1514,{'$oid': '61c8c8dbe8e3b248c77b62cf'},Apurungo,4-076-1-041-05,50.28089888,453,85.20971302,2021
2362,{'$oid': '61c8c8dce8e3b248c77b6819'},Entebbe,4-076-1-036-05,57.53968254,348,76.72413793,2021
4748,{'$oid': '61c8c8dee8e3b248c77b6fde'},Teopok (B-Z),4-076-1-017-04,50.0,458,72.27074236,2021
5162,{'$oid': '61c8c8dee8e3b248c77b7133'},Ogwal Mula Mula (B-Z),4-076-1-059-04,61.30790191,524,71.75572519,2021
5236,{'$oid': '61c8c8dee8e3b248c77b718d'},Te-Okuru Otugulok,4-076-1-048-04,86.9955157,342,71.6374269,2021
6590,{'$oid': '61c8c8dfe8e3b248c77b7412'},Atur,4-076-1-042-09,68.8172043,267,70.78651685,2021
7197,{'$oid': '61c8c8e0e8e3b248c77b7a0f'},Lelapala Primary School B,4-076-1-028-06,63.29113924,353,69.12181303,2021
7315,{'$oid': '61c8c8e0e8e3b248c77b7a12'},Awilo Trading Centre Aloni,4-076-1-009-02,60.79545455,544,69.11764706,2021
7949,{'$oid': '61c8c8e0e8e3b248c77b7a45'},Aminomir Primary School,4-076-1-051-02,56.83060109,278,69.0647482,2021
8198,{'$oid': '61c8c8e1e8e3b248c77b7dff'},Aweilut,4-076-1-020-01,55.86034913,600,68.16666667,2021
8227,{'$oid': '61c8c8e1e8e3b248c77b7ec4'},Abung Duta,4-076-1-042-10,67.66917293,203,67.98029557,2021
8858,{'$oid': '61c8c8e1e8e3b248c77b7d3d'},St Peter Claver Church,4-076-1-061-03,65.52380952,803,68.36861768,2021
9093,{'$oid': '61c8c8e2e8e3b248c77b80b3'},Te-Tochi/ Tenam Pag Church,4-076-1-053-06,71.73396675,650,67.53846154,2021
9415,{'$oid': '61c8c8e2e8e3b248c77b80b5'},Apoicen,4-076-1-029-03,62.33333333,459,67.53812636,2021
9750,{'$oid': '61c8c8e2e8e3b248c77b8203'},Barrao Primary School,4-076-1-043-04,70.58823529,504,67.26190476,2021
9821,{'$oid': '61c8c8e2e8e3b248c77b824c'},Loro P.7 School,4-076-1-040-01,62.68656716,439,67.19817768,2021
9905,{'$oid': '61c8c8e2e8e3b248c77b82da'},Mulago,4-076-1-051-03,62.54071661,486,67.0781893,2021
10094,{'$oid': '61c8c8e2e8e3b248c77b84cf'},Amatia A/B,4-076-1-055-05,81.95266272,513,66.66666667,2021
10534,{'$oid': '61c8c8e2e8e3b248c77b86a6'},Acekelati,4-076-1-033-01,43.77358491,406,66.25615764,2021
11092,{'$oid': '61c8c8e3e8e3b248c77b8866'},Dekarawai,4-076-1-003-01,78.18181818,361,65.92797784,2021
11108,{'$oid': '61c8c8e3e8e3b248c77b88c2'},Alwerwang Pag Church,4-076-1-009-06,63.80952381,164,65.85365854,2021
11515,{'$oid': '61c8c8e3e8e3b248c77b87cd'},Bung Imalo,4-076-1-047-02,55.76208178,430,66.04651163,2021
11666,{'$oid': '61c8c8e3e8e3b248c77b8a13'},Acan Dano,4-076-1-048-07,71.31474104,407,65.6019656,2021
12045,{'$oid': '61c8c8e4e8e3b248c77b8cde'},Agoba,4-076-1-043-05,58.63453815,406,65.02463054,2021
12102,{'$oid': '61c8c8e4e8e3b248c77b8cac'},Adyeny Trading Centre,4-076-1-032-01,59.77443609,461,65.07592191,2021
12254,{'$oid': '61c8c8e4e8e3b248c77b8ba2'},Aditauru,4-076-1-004-04,66.83673469,317,65.29968454,2021
12475,{'$oid': '61c8c8e4e8e3b248c77b8cb5'},Atura Health Centre,4-076-1-039-04,65.27415144,627,65.07177033,2021
12497,{'$oid': '61c8c8e4e8e3b248c77b8d50'},Onyapoyere,4-076-1-047-04,56.99658703,479,64.92693111,2021
12531,{'$oid': '61c8c8e4e8e3b248c77b8e54'},Barowelo,4-076-1-033-02,73.47670251,496,64.71774194,2021
12638,{'$oid': '61c8c8e4e8e3b248c77b8e42'},Awe - Imingo,4-076-1-048-06,81.71428571,275,64.72727273,2021
13071,{'$oid': '61c8c8e4e8e3b248c77b8f7c'},Ongebo T/C,4-076-1-032-04,62.27106227,490,64.48979592,2021
13107,{'$oid': '61c8c8e4e8e3b248c77b9130'},Angolo P 7 School,4-076-1-019-03,70.0729927,427,64.16861827,2021
13225,{'$oid': '61c8c8e4e8e3b248c77b90b6'},Aminonger,4-076-1-058-03,80.81534772,663,64.25339367,2021
13240,{'$oid': '61c8c8e4e8e3b248c77b9125'},Inynyi Trading Center,4-076-1-044-04,65.10416667,321,64.17445483,2021
13411,{'$oid': '61c8c8e4e8e3b248c77b90c7'},Barolimo,4-076-1-056-02,72.22222222,330,64.24242424,2021
13448,{'$oid': '61c8c8e4e8e3b248c77b8fc8'},Barakwiji Tangi,4-076-1-051-05,55.0,194,64.43298969,2021
13943,{'$oid': '61c8c8e4e8e3b248c77b9199'},Ogungu,4-076-1-038-05,74.53580902,621,64.09017713,2021
13951,{'$oid': '61c8c8e4e8e3b248c77b91e6'},Apala P  7   School (B-Z),4-076-1-036-04,54.14847162,381,64.04199475,2021
13994,{'$oid': '61c8c8e4e8e3b248c77b9305'},Ochwa,4-076-1-050-03,72.61904762,282,63.82978723,2021
14126,{'$oid': '61c8c8e5e8e3b248c77b9341'},Ocampar,4-076-1-039-05,70.37974684,649,63.79044684,2021
14181,{'$oid': '61c8c8e5e8e3b248c77b951a'},Abulo  P 7  School (Abululyec),4-076-1-062-01,64.55223881,435,63.44827586,2021
14236,{'$oid': '61c8c8e5e8e3b248c77b94b2'},Puga (B-Z),4-076-1-025-05,46.31147541,392,63.52040816,2021
14584,{'$oid': '61c8c8e5e8e3b248c77b95a1'},Otara,4-076-1-050-04,56.0,221,63.34841629,2021
14602,{'$oid': '61c8c8e5e8e3b248c77b966a'},Agwar (B-Z),4-076-1-029-05,55.2742616,413,63.19612591,2021
14666,{'$oid': '61c8c8e5e8e3b248c77b9638'},Abongokere,4-076-1-040-05,66.86390533,291,63.23024055,2021
14821,{'$oid': '61c8c8e5e8e3b248c77b966e'},Ngaa Akobi Market,4-076-1-031-03,55.85831063,614,63.19218241,2021
14909,{'$oid': '61c8c8e5e8e3b248c77b95ce'},Bardyel Market,4-076-1-062-02,71.38643068,556,63.30935252,2021
15035,{'$oid': '61c8c8e6e8e3b248c77b9793'},Apapimom,4-076-1-013-03,67.25352113,462,62.98701299,2021
15043,{'$oid': '61c8c8e6e8e3b248c77b97da'},Adili  P  7   School,4-076-1-008-09,76.75675676,607,62.9324547,2021
15311,{'$oid': '61c8c8e6e8e3b248c77b98b4'},Alyec,4-076-1-058-07,61.0738255,239,62.76150628,2021
15436,{'$oid': '61c8c8e6e8e3b248c77b98f3'},Arukolong,4-076-1-056-01,68.35164835,783,62.70753512,2021
15585,{'$oid': '61c8c8e6e8e3b248c77b99f6'},Kona Abic,4-076-1-046-04,62.3100304,555,62.52252252,2021
15609,{'$oid': '61c8c8e6e8e3b248c77b9a91'},Kulkul P7 School (B-Z),4-076-1-016-04,44.56521739,455,62.41758242,2021
15674,{'$oid': '61c8c8e6e8e3b248c77b9ab9'},Abongowoo,4-076-1-030-01,53.69458128,327,62.3853211,2021
15777,{'$oid': '61c8c8e6e8e3b248c77b996b'},Cuk Elia,4-076-1-026-03,68.45637584,733,62.61937244,2021
15835,{'$oid': '61c8c8e6e8e3b248c77b9969'},Amwa Teduka Tunga Obote,4-076-1-048-02,62.7027027,313,62.61980831,2021
15914,{'$oid': '61c8c8e6e8e3b248c77b9a34'},Bartoke,4-076-1-028-07,50.64377682,416,62.5,2021
15965,{'$oid': '61c8c8e6e8e3b248c77b99e4'},Acekwere,4-076-1-014-02,62.88209607,379,62.53298153,2021
16017,{'$oid': '61c8c8e6e8e3b248c77b9b6c'},Aringo Arum,4-076-1-021-04,64.375,257,62.25680934,2021
16057,{'$oid': '61c8c8e7e8e3b248c77b9b95'},Barcal B,4-076-1-054-07,66.04938272,278,62.23021583,2021
16083,{'$oid': '61c8c8e7e8e3b248c77b9c62'},Acuta Primary School,4-076-1-039-01,65.36312849,646,62.07430341,2021
16187,{'$oid': '61c8c8e6e8e3b248c77b9b37'},Odyebo,4-076-1-039-02,66.73819742,769,62.28868661,2021
16339,{'$oid': '61c8c8e7e8e3b248c77b9bf2'},Acek-Kene,4-076-1-030-04,56.3876652,370,62.16216216,2021
16451,{'$oid': '61c8c8e6e8e3b248c77b9b43'},Ajaga Bada,4-076-1-052-05,59.75609756,403,62.28287841,2021
16504,{'$oid': '61c8c8e7e8e3b248c77b9d1e'},Aweimingo,4-076-1-060-03,70.15503876,444,61.93693694,2021
16531,{'$oid': '61c8c8e7e8e3b248c77b9dfa'},Widam Catholic Church,4-076-1-037-03,85.3820598,531,61.77024482,2021
16600,{'$oid': '61c8c8e7e8e3b248c77b9df6'},Nyerikede,4-076-1-023-03,69.76744186,429,61.77156177,2021
16741,{'$oid': '61c8c8e7e8e3b248c77b9cff'},Opuu Station,4-076-1-011-10,69.6969697,163,61.96319018,2021
16752,{'$oid': '61c8c8e7e8e3b248c77b9d56'},Anget P.7 School,4-076-1-030-02,53.41246291,567,61.9047619,2021
16759,{'$oid': '61c8c8e7e8e3b248c77b9db7'},Awe Betty,4-076-1-047-03,64.37125749,579,61.83074266,2021
16923,{'$oid': '61c8c8e7e8e3b248c77b9ea3'},Kamdini  Township A,4-076-1-053-03,77.77777778,172,61.62790698,2021
17037,{'$oid': '61c8c8e7e8e3b248c77ba01d'},Aringodyang  P  7 School,4-076-1-008-10,58.26771654,220,61.36363636,2021
17068,{'$oid': '61c8c8e7e8e3b248c77b9f37'},Ogali  P  7  School,4-076-1-060-02,78.89447236,686,61.51603499,2021
17109,{'$oid': '61c8c8e7e8e3b248c77ba08e'},Cuke Market,4-076-1-027-04,76.02739726,749,61.28170895,2021
17242,{'$oid': '61c8c8e7e8e3b248c77ba0cb'},Adit,4-076-1-049-06,75.74123989,632,61.23417722,2021
17243,{'$oid': '61c8c8e7e8e3b248c77ba0d1'},Abang Primary School,4-076-1-061-02,76.34660422,748,61.22994652,2021
17481,{'$oid': '61c8c8e7e8e3b248c77ba025'},Pogo,4-076-1-058-06,76.13636364,295,61.3559322,2021
17509,{'$oid': '61c8c8e7e8e3b248c77ba136'},Teopok (A-A),4-076-1-017-03,68.37606838,582,61.16838488,2021
17562,{'$oid': '61c8c8e7e8e3b248c77ba2bd'},Alira Health Centre Ii,4-076-1-008-08,66.85552408,588,60.88435374,2021
