,_id,location_name,location_id,winner_percentage,registered_voters,voter_turnout,year
926,{'$oid': '61c8c8dae8e3b248c77b6000'},Busulwa Christain Comp. S. S,3-117-1-042-03,79.78436658,393,97.96437659,2021
940,{'$oid': '61c8c8dae8e3b248c77b6061'},Sisabasi,3-117-1-046-02,74.32432432,241,97.09543568,2021
1349,{'$oid': '61c8c8dbe8e3b248c77b613b'},Living Water Church,3-117-1-001-02,85.64102564,212,93.39622642,2021
1357,{'$oid': '61c8c8dbe8e3b248c77b6166'},Bukimwanga C.O.U,3-117-1-076-02,80.87855297,435,92.18390805,2021
1417,{'$oid': '61c8c8dbe8e3b248c77b619c'},Lusya Centre,3-117-1-045-01,74.90196078,321,90.96573209,2021
1587,{'$oid': '61c8c8dbe8e3b248c77b62e5'},Buttingu Pri Sch,3-117-1-046-01,69.40639269,266,84.96240602,2021
1731,{'$oid': '61c8c8dbe8e3b248c77b63e9'},Wekelekha Pri. Sch,3-117-1-026-01,67.56756757,141,82.26950355,2021
1831,{'$oid': '61c8c8dbe8e3b248c77b62b9'},Bunakatembukha Church Of God,3-117-1-077-03,84.15841584,125,85.6,2021
2105,{'$oid': '61c8c8dce8e3b248c77b65ba'},Mabembe C.O.U,3-117-1-059-03,74.30555556,187,79.14438503,2021
2182,{'$oid': '61c8c8dce8e3b248c77b6627'},Bungati Catholic,3-117-1-040-02,80.0,187,78.60962567,2021
2568,{'$oid': '61c8c8dce8e3b248c77b66ca'},Buwetsalo Church Of Christ,3-117-1-066-03,77.88018433,308,77.92207792,2021
2736,{'$oid': '61c8c8dce8e3b248c77b6487'},Mukoto H/C Ii Compound,3-117-1-059-02,80.0,173,80.92485549,2021
3019,{'$oid': '61c8c8dde8e3b248c77b68b5'},Bunasambi Sda,3-117-1-045-02,78.28282828,265,76.22641509,2021
3239,{'$oid': '61c8c8dde8e3b248c77b69c2'},Busambatsa,3-117-1-001-01,91.75257732,265,75.47169811,2021
3428,{'$oid': '61c8c8dde8e3b248c77b6bef'},Butinga P.A.G Church,3-117-1-056-03,80.0,224,74.10714286,2021
3492,{'$oid': '61c8c8dde8e3b248c77b684f'},Mukhuyu T/C,3-117-1-012-04,93.01075269,247,76.51821862,2021
3802,{'$oid': '61c8c8dde8e3b248c77b6bd4'},Bulako Catholic Church,3-117-1-026-07,71.75572519,364,74.17582418,2021
3804,{'$oid': '61c8c8dde8e3b248c77b6bf8'},Namisuni Tc,3-117-1-007-02,84.67153285,189,74.07407407,2021
