,_id,location_name,location_id,winner_percentage,registered_voters,voter_turnout,year
2154,{'$oid': '61c8c8dce8e3b248c77b655b'},Adukut P.A.G. Church,3-097-1-008-05,60.63348416,281,79.71530249,2021
2241,{'$oid': '61c8c8dce8e3b248c77b6774'},Agora Mango Trees,3-097-2-001-02,34.72584856,510,77.25490196,2021
3011,{'$oid': '61c8c8dde8e3b248c77b6875'},Otek-Ogilo (Under Tree),3-097-2-021-07,65.71428571,144,76.38888889,2021
3012,{'$oid': '61c8c8dde8e3b248c77b687a'},Ariet Iduk C.O.U,3-097-2-019-04,71.78683386,436,76.37614679,2021
3338,{'$oid': '61c8c8dde8e3b248c77b6aa2'},Amiem C/U,3-097-1-008-04,46.34146341,227,74.88986784,2021
3430,{'$oid': '61c8c8dde8e3b248c77b6bfb'},Abur Ododoko,3-097-2-003-04,56.03448276,324,74.07407407,2021
4237,{'$oid': '61c8c8dee8e3b248c77b6dfd'},Ogangai Primary School,3-097-1-010-01,61.41078838,338,73.07692308,2021
4502,{'$oid': '61c8c8dee8e3b248c77b6e27'},Abira Church Of Uganda,3-097-1-010-05,68.92430279,715,73.00699301,2021
4544,{'$oid': '61c8c8dee8e3b248c77b6f43'},Aboo Mango Tree,3-097-2-002-04,48.35164835,262,72.51908397,2021
4855,{'$oid': '61c8c8dee8e3b248c77b6f3b'},Akumoi P/School -B(E-Z),3-097-1-012-04,38.04034582,506,72.52964427,2021
5036,{'$oid': '61c8c8dee8e3b248c77b7122'},Asereko Mango Tree,3-097-1-017-02,47.52475248,287,71.77700348,2021
5393,{'$oid': '61c8c8dee8e3b248c77b7107'},Apida Mango Tree,3-097-1-010-08,38.23529412,394,71.82741117,2021
5482,{'$oid': '61c8c8dee8e3b248c77b71b3'},Akisim P.A.G Church,3-097-2-007-06,64.08839779,271,71.58671587,2021
6150,{'$oid': '61c8c8dfe8e3b248c77b74d0'},Adwenyi Primary School,3-097-1-008-06,50.59055118,737,70.55630936,2021
