,_id,location_name,location_id,winner_percentage,registered_voters,voter_turnout,year
630,{'$oid': '61c8c8dae8e3b248c77b6030'},Chepinyiny Primary School,4-081-1-004-07,100.0,290,97.5862069,2021
1019,{'$oid': '61c8c8dbe8e3b248c77b60f1'},Karita Evangelical Africa Mission Church,4-081-1-004-11,100.0,20,95.0,2021
1045,{'$oid': '61c8c8dbe8e3b248c77b61d3'},Kosike Borehole,4-081-1-003-06,96.56862745,228,89.47368421,2021
1109,{'$oid': '61c8c8dbe8e3b248c77b6192'},Nachomin Trading Centre,4-081-1-008-05,97.03703704,296,91.21621622,2021
1119,{'$oid': '61c8c8dbe8e3b248c77b61ca'},Kanaroyon Nursey School,4-081-1-002-07,95.43973941,342,89.76608187,2021
1162,{'$oid': '61c8c8dbe8e3b248c77b618d'},Ngotutoi,4-081-1-009-20,99.46808511,206,91.26213592,2021
1198,{'$oid': '61c8c8dbe8e3b248c77b6259'},Cheptapoyo Aic Church,4-081-1-005-07,97.70114943,100,87.0,2021
1261,{'$oid': '61c8c8dbe8e3b248c77b6250'},Loitaboket,4-081-1-008-03,98.51301115,311,87.13826367,2021
1314,{'$oid': '61c8c8dbe8e3b248c77b620e'},Cheptapoyo,4-081-1-005-01,100.0,589,88.2852292,2021
1319,{'$oid': '61c8c8dbe8e3b248c77b623c'},Kalawani Primary School,4-081-1-005-06,93.98496241,152,87.5,2021
1351,{'$oid': '61c8c8dbe8e3b248c77b6141'},Apeikar Aic Church,4-081-1-005-09,100.0,407,93.12039312,2021
1393,{'$oid': '61c8c8dbe8e3b248c77b60b0'},Karita Evangelical Africa Mission Church -B(Chepot-Lor),4-081-1-004-05,97.57575758,174,95.97701149,2021
1395,{'$oid': '61c8c8dbe8e3b248c77b60d7'},Loroo Centre.(Chepoy- Lol),4-081-1-009-06,95.12195122,43,95.34883721,2021
1409,{'$oid': '61c8c8dbe8e3b248c77b616c'},Natekol A.I.C Church,4-081-1-004-09,99.42196532,189,92.06349206,2021
1431,{'$oid': '61c8c8dbe8e3b248c77b6219'},Kapetawoi Primary School,4-081-1-002-04,98.13084112,244,88.1147541,2021
