,_id,location_name,location_id,winner_percentage,registered_voters,voter_turnout,year
55,{'$oid': '61c8c8dae8e3b248c77b5e35'},St. Jude Pri. Sch,1-091-1-032-03,99.51298701,621,99.8389694,2021
102,{'$oid': '61c8c8dae8e3b248c77b5daf'},Bugula Primary School,1-091-1-035-02,98.79518072,254,100.0,2021
130,{'$oid': '61c8c8dae8e3b248c77b5e7a'},St. Jude Pri. Sch,1-091-1-032-08,79.82608696,608,99.67105263,2021
232,{'$oid': '61c8c8dae8e3b248c77b5dc7'},Nabugando,1-091-1-032-11,100.0,74,100.0,2021
291,{'$oid': '61c8c8dae8e3b248c77b5dc5'},Lwaweba C.O.U,1-091-1-032-09,97.01086957,387,100.0,2021
347,{'$oid': '61c8c8dae8e3b248c77b5dc4'},Luziga C.O.U,1-091-1-032-07,93.24324324,157,100.0,2021
412,{'$oid': '61c8c8dae8e3b248c77b5db1'},Kyetume,1-091-1-035-04,99.35897436,317,100.0,2021
414,{'$oid': '61c8c8dae8e3b248c77b5dc6'},Nakitembe C.O.U,1-091-1-032-10,100.0,382,100.0,2021
478,{'$oid': '61c8c8dae8e3b248c77b5db0'},Kyamukama T.C,1-091-1-035-03,94.67455621,173,100.0,2021
521,{'$oid': '61c8c8dae8e3b248c77b5f44'},Kigumba T.C,1-091-1-033-06,90.26845638,305,99.01639344,2021
526,{'$oid': '61c8c8dae8e3b248c77b5f75'},Kyamboobo,1-091-1-033-03,94.52736318,419,98.80668258,2021
693,{'$oid': '61c8c8dae8e3b248c77b5ea6'},Kyaayi Primary School,1-091-1-035-01,96.77419355,226,99.55752212,2021
856,{'$oid': '61c8c8dae8e3b248c77b5fd1'},Kasambya,1-091-1-035-06,100.0,224,98.21428571,2021
871,{'$oid': '61c8c8dae8e3b248c77b604a'},Kigayaza  Infant School,1-091-1-034-01,88.29431438,307,97.39413681,2021
901,{'$oid': '61c8c8dae8e3b248c77b5f40'},Kawuula Play Ground,1-091-1-028-04,99.00990099,103,99.02912621,2021
931,{'$oid': '61c8c8dae8e3b248c77b6032'},Lukonda Trading Centre,1-091-1-033-04,98.46153846,205,97.56097561,2021
961,{'$oid': '61c8c8dae8e3b248c77b5f3c'},Kalyamawolu,1-091-1-034-03,100.0,106,99.05660377,2021
974,{'$oid': '61c8c8dae8e3b248c77b5f8b'},Kalyamawolu,1-091-1-034-04,90.7079646,234,98.71794872,2021
1092,{'$oid': '61c8c8dbe8e3b248c77b6125'},Nakaseeta,1-091-1-033-07,75.05617978,499,93.78757515,2021
1160,{'$oid': '61c8c8dbe8e3b248c77b617f'},Sayuni Fellowship Church,1-091-1-028-06,93.95973154,168,91.66666667,2021
1219,{'$oid': '61c8c8dbe8e3b248c77b6101'},Nsololo,1-091-1-035-07,85.22727273,467,94.64668094,2021
1232,{'$oid': '61c8c8dbe8e3b248c77b6140'},Maddu Scty Hqtrs  (N-N),1-091-1-036-05,81.51658768,233,93.13304721,2021
1288,{'$oid': '61c8c8dbe8e3b248c77b612f'},Kyamulangwa,1-091-1-035-08,77.31958763,109,93.57798165,2021
1289,{'$oid': '61c8c8dbe8e3b248c77b6134'},Kyebumba C.O.U,1-091-1-035-13,100.0,200,93.5,2021
1300,{'$oid': '61c8c8dbe8e3b248c77b6188'},Lwansasi Pri. Sch,1-091-1-036-04,73.18548387,547,91.40767824,2021
1442,{'$oid': '61c8c8dbe8e3b248c77b60ad'},Kyabalembya Playground,1-091-1-033-01,80.34557235,482,96.05809129,2021
1484,{'$oid': '61c8c8dbe8e3b248c77b61f7'},Tabernacle International Church,1-091-1-028-05,86.03448276,660,88.63636364,2021
1676,{'$oid': '61c8c8dbe8e3b248c77b63f4'},Maddu C/U Pri. Sch,1-091-1-036-01,43.61702128,253,82.21343874,2021
1921,{'$oid': '61c8c8dbe8e3b248c77b63eb'},Kiruli Kangenyi,1-091-1-032-06,100.0,186,82.25806452,2021
1946,{'$oid': '61c8c8dbe8e3b248c77b6292'},Kalagala,1-091-1-033-08,74.61139896,237,86.07594937,2021
2254,{'$oid': '61c8c8dce8e3b248c77b681a'},Kawungezi,1-091-1-033-11,66.25766871,219,76.71232877,2021
2607,{'$oid': '61c8c8dce8e3b248c77b6800'},Kayunga C/U  Pri. Sch,1-091-1-036-03,69.56521739,125,76.8,2021
2631,{'$oid': '61c8c8dce8e3b248c77b6683'},Kikonoka New Hope Pri.Sch,1-091-1-033-16,76.85950413,156,78.20512821,2021
2681,{'$oid': '61c8c8dce8e3b248c77b67c2'},Nelson Mandela Pri. Sch,1-091-1-036-06,92.34042553,309,77.02265372,2021
2911,{'$oid': '61c8c8dce8e3b248c77b675f'},Ngelibalya,1-091-1-018-01,27.91127542,724,77.3480663,2021
3101,{'$oid': '61c8c8dde8e3b248c77b69dc'},Lumanyo,1-091-1-032-01,54.89130435,496,75.40322581,2021
3485,{'$oid': '61c8c8dde8e3b248c77b6be9'},Lusaana,1-091-1-037-02,55.92592593,375,74.13333333,2021
3572,{'$oid': '61c8c8dde8e3b248c77b68b4'},Bukundugulu,1-091-1-001-03,11.55778894,265,76.22641509,2021
3787,{'$oid': '61c8c8dde8e3b248c77b6b67'},Kitwe C/U,1-091-1-020-02,35.31746032,348,74.42528736,2021
3801,{'$oid': '61c8c8dde8e3b248c77b6bce'},Compound Of Freedom,1-091-1-023-07,32.67973856,217,74.19354839,2021
3922,{'$oid': '61c8c8dde8e3b248c77b6baf'},Maddu Town Council Hqtrs (N-N),1-091-1-036-09,53.53982301,618,74.27184466,2021
4100,{'$oid': '61c8c8dee8e3b248c77b6d4e'},Wanjeyo C.O.U.,1-091-1-022-01,33.2361516,485,73.40206186,2021
4123,{'$oid': '61c8c8dee8e3b248c77b6df4'},Nakasagazi,1-091-1-005-03,54.67980296,576,73.09027778,2021
4427,{'$oid': '61c8c8dee8e3b248c77b6db1'},Kanoni (N-N) -At  Health Centre,1-091-1-020-04,32.86713287,403,73.20099256,2021
4458,{'$oid': '61c8c8dee8e3b248c77b6ce3'},Sekulo,1-091-1-002-01,19.7080292,375,73.6,2021
4516,{'$oid': '61c8c8dee8e3b248c77b6e83'},Buye Play Ground,1-091-1-010-06,36.87943262,195,72.82051282,2021
4576,{'$oid': '61c8c8dee8e3b248c77b6ebf'},Nkwale Catholic Church,1-091-1-021-03,16.19433198,348,72.70114943,2021
4681,{'$oid': '61c8c8dee8e3b248c77b6f73'},Sinai R.C Church,1-091-1-031-04,30.58252427,294,72.44897959,2021
4705,{'$oid': '61c8c8dee8e3b248c77b6e50'},Kajumiro Bright Future,1-091-1-028-03,71.08108108,532,72.93233083,2021
