,_id,location_name,location_id,winner_percentage,registered_voters,voter_turnout,year
374,{'$oid': '61c8c8dae8e3b248c77b5cae'},Nyakabande Pri Sch Playground,2-018-2-007-01,82.95454545,365,100.0,2021
554,{'$oid': '61c8c8dae8e3b248c77b6017'},Bunagana Pride,2-018-2-027-08,93.20754717,273,97.8021978,2021
805,{'$oid': '61c8c8dae8e3b248c77b603b'},Bunagana Pri Sch,2-018-2-027-06,94.05940594,320,97.5,2021
822,{'$oid': '61c8c8dae8e3b248c77b5ebb'},Shozi,2-018-2-007-03,95.12820513,392,99.48979592,2021
918,{'$oid': '61c8c8dae8e3b248c77b5fd3'},Nyakabande Pri Sch Playground B,2-018-2-007-11,93.33333333,445,98.20224719,2021
1034,{'$oid': '61c8c8dbe8e3b248c77b6169'},Butengo Catholic Church,2-018-2-002-02,99.38080495,354,92.09039548,2021
1040,{'$oid': '61c8c8dbe8e3b248c77b61b1'},Mutungunda Community House,2-018-2-017-07,98.45440495,760,90.39473684,2021
1268,{'$oid': '61c8c8dbe8e3b248c77b6089'},Kisoro Pri. Sch.,2-018-1-001-06,85.74074074,565,96.63716814,2021
1341,{'$oid': '61c8c8dbe8e3b248c77b6110'},Mupaka  Trading Centre,2-018-2-013-05,95.75070822,382,94.2408377,2021
1551,{'$oid': '61c8c8dbe8e3b248c77b6446'},Kigoma Kumugezi,2-018-2-007-13,89.61038961,194,81.44329897,2021
1619,{'$oid': '61c8c8dbe8e3b248c77b637f'},Seseme Girls Playground B,2-018-1-002-08,85.07042254,443,83.29571106,2021
1650,{'$oid': '61c8c8dbe8e3b248c77b63a8'},Seseme Girls Playground,2-018-1-002-06,85.96938776,480,82.91666667,2021
1675,{'$oid': '61c8c8dbe8e3b248c77b63ea'},Bitongo Community House,2-018-2-031-07,94.78672986,265,82.26415094,2021
1698,{'$oid': '61c8c8dbe8e3b248c77b62fa'},Kijuguta Pri Sch,2-018-2-002-06,87.81512605,568,84.68309859,2021
1735,{'$oid': '61c8c8dbe8e3b248c77b642b'},Ikamiro Pri Sch,2-018-2-002-03,94.36619718,175,81.71428571,2021
1777,{'$oid': '61c8c8dbe8e3b248c77b62ff'},Nyamasinda Pri Sch,2-018-2-002-07,94.26523297,332,84.63855422,2021
1824,{'$oid': '61c8c8dbe8e3b248c77b6285'},Rubangi Community Grounds,2-018-2-005-12,92.62295082,284,86.26760563,2021
1865,{'$oid': '61c8c8dbe8e3b248c77b63e3'},Suma Pri Sch,2-018-2-017-08,100.0,774,82.2997416,2021
1873,{'$oid': '61c8c8dbe8e3b248c77b6419'},Mutanda Island,2-018-2-010-06,98.38709677,77,81.81818182,2021
1913,{'$oid': '61c8c8dbe8e3b248c77b639d'},Kibaya Community Playground,2-018-2-022-08,83.13253012,212,83.01886792,2021
1977,{'$oid': '61c8c8dbe8e3b248c77b6380'},Igabiro Community Pri Sch,2-018-2-015-10,82.53424658,359,83.28690808,2021
2016,{'$oid': '61c8c8dce8e3b248c77b64e9'},Kisoro Catholic Church Compound,2-018-1-001-10,85.66433566,737,80.3256445,2021
2017,{'$oid': '61c8c8dce8e3b248c77b64ea'},Bikoro  B,2-018-1-001-09,77.58112094,437,80.32036613,2021
2024,{'$oid': '61c8c8dce8e3b248c77b6512'},Iryaruhuri T. Market,2-018-2-022-04,92.89617486,488,80.12295082,2021
2092,{'$oid': '61c8c8dce8e3b248c77b6542'},Rukeri Community Tank,2-018-2-031-10,95.67307692,527,79.88614801,2021
2108,{'$oid': '61c8c8dce8e3b248c77b65de'},Nyagisenyi  Pri Sch,2-018-2-033-05,83.58662614,423,78.95981087,2021
2109,{'$oid': '61c8c8dce8e3b248c77b65e2'},Mukerere,2-018-2-016-06,95.34246575,484,78.92561983,2021
2122,{'$oid': '61c8c8dce8e3b248c77b6639'},Rugandu Pri Sch,2-018-2-015-13,91.06699752,526,78.51711027,2021
2149,{'$oid': '61c8c8dce8e3b248c77b653a'},Rushaga,2-018-2-015-14,95.2,648,79.9382716,2021
2172,{'$oid': '61c8c8dce8e3b248c77b65d8'},Fisheries Uniport/Village House Compound,2-018-2-010-09,96.25935162,519,78.99807322,2021
2178,{'$oid': '61c8c8dce8e3b248c77b6611'},Nyamirembe Pri Sch,2-018-2-002-05,95.97806216,704,78.69318182,2021
2187,{'$oid': '61c8c8dce8e3b248c77b6645'},Muko Pri Sch,2-018-2-018-04,95.13888889,381,78.47769029,2021
2198,{'$oid': '61c8c8dce8e3b248c77b6685'},Nyamirembe S. S. S.,2-018-2-002-04,92.61538462,422,78.19905213,2021
2202,{'$oid': '61c8c8dce8e3b248c77b66a6'},Nyarutojo Catholic Church,2-018-2-011-04,93.31210191,410,78.04878049,2021
2208,{'$oid': '61c8c8dce8e3b248c77b66cd'},Ruhango Pri Sch,2-018-2-024-06,91.76755448,548,77.91970803,2021
2248,{'$oid': '61c8c8dce8e3b248c77b67d4'},Butoke Pri Sch,2-018-2-003-01,91.21813031,460,76.95652174,2021
2271,{'$oid': '61c8c8dce8e3b248c77b66de'},Rugina Market,2-018-2-031-05,91.79600887,609,77.83251232,2021
2284,{'$oid': '61c8c8dce8e3b248c77b675c'},Karambi,2-018-2-033-06,90.30732861,552,77.35507246,2021
2296,{'$oid': '61c8c8dce8e3b248c77b67a4'},Rwuya Trading Centre,2-018-2-003-07,91.63879599,393,77.09923664,2021
2320,{'$oid': '61c8c8dce8e3b248c77b669e'},Kavumanga Pri Sch,2-018-2-015-15,90.99099099,146,78.08219178,2021
2325,{'$oid': '61c8c8dce8e3b248c77b66c1'},Kabingo Community Grounds,2-018-2-005-13,88.60759494,204,77.94117647,2021
2351,{'$oid': '61c8c8dce8e3b248c77b6794'},Kanyamahoro Pri Sch,2-018-2-006-05,94.35336976,713,77.13884993,2021
2423,{'$oid': '61c8c8dce8e3b248c77b6613'},Seseme Pri Sch,2-018-1-002-04,79.17355372,807,78.68649318,2021
2433,{'$oid': '61c8c8dce8e3b248c77b6695'},Kamonyi Playground,2-018-1-002-02,83.48082596,448,78.125,2021
2476,{'$oid': '61c8c8dce8e3b248c77b6578'},Nteko Pri Sch,2-018-2-017-03,94.64285714,508,79.52755906,2021
2482,{'$oid': '61c8c8dce8e3b248c77b65a2'},Ndego Tank,2-018-2-033-09,91.31944444,381,79.26509186,2021
