,_id,location_name,location_id,winner_percentage,registered_voters,voter_turnout,year
7332,{'$oid': '61c8c8e0e8e3b248c77b7a7d'},Buwagga,1-090-1-004-01,22.45989305,284,69.01408451,2021
8173,{'$oid': '61c8c8e1e8e3b248c77b7d49'},Serinya,1-090-1-032-02,16.981132080000002,79,68.35443038,2021
9992,{'$oid': '61c8c8e2e8e3b248c77b8369'},Lubaale-Namago,1-090-1-023-04,43.66197183,112,66.96428571,2021
13021,{'$oid': '61c8c8e4e8e3b248c77b8fe2'},Ndwasi,1-090-1-002-01,17.97752809,281,64.41281139,2021
13437,{'$oid': '61c8c8e4e8e3b248c77b8f7e'},Kadinindi,1-090-1-022-01,18.84057971,107,64.48598131,2021
13517,{'$oid': '61c8c8e4e8e3b248c77b91e2'},Kalambi,1-090-1-003-02,53.21100917,178,64.04494382,2021
14120,{'$oid': '61c8c8e5e8e3b248c77b94ec'},Kakejje,1-090-1-013-04,20.65217391,293,63.48122867,2021
14936,{'$oid': '61c8c8e5e8e3b248c77b96f3'},Kyanja Pri. Sch. Playground,1-090-1-009-02,20.91254753,420,63.0952381,2021
15110,{'$oid': '61c8c8e6e8e3b248c77b98bc'},Walwanda,1-090-1-018-01,35.29411765,545,62.75229358,2021
16985,{'$oid': '61c8c8e7e8e3b248c77b9ed1'},Lwazi Landing Site,1-090-1-002-02,18.70967742,276,61.5942029,2021
18212,{'$oid': '61c8c8e8e8e3b248c77ba431'},Banga,1-090-1-006-01,31.66666667,99,60.60606061,2021
18345,{'$oid': '61c8c8e8e8e3b248c77ba422'},Nalubaale,1-090-1-011-02,17.21854305,259,60.61776062,2021
18837,{'$oid': '61c8c8e8e8e3b248c77ba5ae'},Makopa,1-090-1-034-03,28.94736842,126,60.31746032,2021
18921,{'$oid': '61c8c8e8e8e3b248c77ba66a'},Bukuzi,1-090-1-035-01,8.108108108,123,60.16260163,2021
19259,{'$oid': '61c8c8e9e8e3b248c77ba748'},Lyabalume,1-090-1-033-01,3.875968992,220,60.0,2021
19524,{'$oid': '61c8c8e9e8e3b248c77ba925'},Tomme,1-090-1-019-01,57.69230769,624,59.61538462,2021
20824,{'$oid': '61c8c8e9e8e3b248c77bad79'},Ndootwe,1-090-1-019-02,26.54028436,378,58.73015873,2021
21601,{'$oid': '61c8c8eae8e3b248c77bb096'},Magyo,1-090-1-013-02,31.68316832,704,58.09659091,2021
21968,{'$oid': '61c8c8eae8e3b248c77bb1b1'},Muwama,1-090-1-036-01,17.961165049999998,356,57.86516854,2021
22073,{'$oid': '61c8c8ebe8e3b248c77bb2f7'},Kiwololo Catholic Church,1-090-1-034-01,25.09960159,443,57.56207675,2021
22433,{'$oid': '61c8c8ebe8e3b248c77bb2ac'},Kijjaka,1-090-1-004-02,27.42616034,420,57.61904762,2021
22457,{'$oid': '61c8c8ebe8e3b248c77bb36b'},Lwazzi,1-090-1-012-01,23.07692308,188,57.44680851,2021
22656,{'$oid': '61c8c8ebe8e3b248c77bb559'},Kaserere,1-090-1-031-01,16.76300578,307,57.00325733,2021
22935,{'$oid': '61c8c8ebe8e3b248c77bb495'},Buye,1-090-1-001-01,37.76041667,689,57.18432511,2021
23179,{'$oid': '61c8c8ebe8e3b248c77bb7d8'},Bukula Pentecostal Church,1-090-1-014-01,27.39130435,413,56.41646489,2021
